track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P16,1141,114100,pedestrian/bicycle,1048.424,965.942,-0.84,0.593
P16,1142,114200,pedestrian/bicycle,1048.337,966.002,-0.888,0.614
P16,1143,114300,pedestrian/bicycle,1048.246,966.064,-0.93,0.632
P16,1144,114400,pedestrian/bicycle,1048.152,966.128,-0.963,0.648
P16,1145,114500,pedestrian/bicycle,1048.054,966.194,-0.988,0.664
P16,1146,114600,pedestrian/bicycle,1047.955,966.261,-1.003,0.678
P16,1147,114700,pedestrian/bicycle,1047.854,966.329,-1.006,0.684
P16,1148,114800,pedestrian/bicycle,1047.754,966.397,-0.998,0.681
P16,1149,114900,pedestrian/bicycle,1047.655,966.465,-0.983,0.676
P16,1150,115000,pedestrian/bicycle,1047.557,966.533,-0.968,0.672
P16,1151,115100,pedestrian/bicycle,1047.461,966.6,-0.957,0.672
P16,1152,115200,pedestrian/bicycle,1047.366,966.667,-0.951,0.673
P16,1153,115300,pedestrian/bicycle,1047.271,966.734,-0.951,0.674
P16,1154,115400,pedestrian/bicycle,1047.175,966.802,-0.957,0.676
P16,1155,115500,pedestrian/bicycle,1047.079,966.87,-0.967,0.682
P16,1156,115600,pedestrian/bicycle,1046.982,966.938,-0.973,0.688
P16,1157,115700,pedestrian/bicycle,1046.885,967.008,-0.976,0.697
P16,1158,115800,pedestrian/bicycle,1046.787,967.077,-0.972,0.698
P16,1159,115900,pedestrian/bicycle,1046.691,967.147,-0.958,0.688
P16,1160,116000,pedestrian/bicycle,1046.596,967.215,-0.944,0.674
P16,1161,116100,pedestrian/bicycle,1046.501,967.282,-0.939,0.664
P16,1162,116200,pedestrian/bicycle,1046.407,967.348,-0.946,0.663
P16,1163,116300,pedestrian/bicycle,1046.312,967.415,-0.964,0.672
P16,1164,116400,pedestrian/bicycle,1046.214,967.483,-0.989,0.691
P16,1165,116500,pedestrian/bicycle,1046.114,967.553,-1.019,0.718
P16,1166,116600,pedestrian/bicycle,1046.01,967.627,-1.046,0.751
P16,1167,116700,pedestrian/bicycle,1045.905,967.703,-1.064,0.784
P16,1168,116800,pedestrian/bicycle,1045.798,967.783,-1.067,0.808
P16,1169,116900,pedestrian/bicycle,1045.692,967.864,-1.056,0.821
P16,1170,117000,pedestrian/bicycle,1045.588,967.947,-1.034,0.822
P16,1171,117100,pedestrian/bicycle,1045.485,968.028,-1.008,0.817
P16,1172,117200,pedestrian/bicycle,1045.386,968.11,-0.986,0.808
P16,1173,117300,pedestrian/bicycle,1045.288,968.19,-0.97,0.799
P16,1174,117400,pedestrian/bicycle,1045.192,968.27,-0.958,0.792
P16,1175,117500,pedestrian/bicycle,1045.096,968.349,-0.95,0.786
P16,1176,117600,pedestrian/bicycle,1045.002,968.427,-0.942,0.783
P16,1177,117700,pedestrian/bicycle,1044.908,968.505,-0.934,0.782
P16,1178,117800,pedestrian/bicycle,1044.815,968.583,-0.924,0.78
P16,1179,117900,pedestrian/bicycle,1044.723,968.661,-0.91,0.781
P16,1180,118000,pedestrian/bicycle,1044.633,968.74,-0.897,0.786
P16,1181,118100,pedestrian/bicycle,1044.544,968.819,-0.888,0.793
P16,1182,118200,pedestrian/bicycle,1044.455,968.898,-0.884,0.799
P16,1183,118300,pedestrian/bicycle,1044.367,968.978,-0.886,0.804
P16,1184,118400,pedestrian/bicycle,1044.278,969.059,-0.893,0.809
P16,1185,118500,pedestrian/bicycle,1044.188,969.14,-0.904,0.814
P16,1186,118600,pedestrian/bicycle,1044.097,969.222,-0.919,0.821
P16,1187,118700,pedestrian/bicycle,1044.004,969.305,-0.938,0.83
P16,1188,118800,pedestrian/bicycle,1043.909,969.388,-0.957,0.843
P16,1189,118900,pedestrian/bicycle,1043.812,969.473,-0.977,0.856
P16,1190,119000,pedestrian/bicycle,1043.714,969.559,-0.999,0.866
P16,1191,119100,pedestrian/bicycle,1043.613,969.646,-1.021,0.871
P16,1192,119200,pedestrian/bicycle,1043.51,969.733,-1.035,0.87
P16,1193,119300,pedestrian/bicycle,1043.406,969.82,-1.035,0.859
P16,1194,119400,pedestrian/bicycle,1043.303,969.905,-1.027,0.844
P16,1195,119500,pedestrian/bicycle,1043.201,969.989,-1.013,0.828
P16,1196,119600,pedestrian/bicycle,1043.101,970.071,-0.997,0.814
P16,1197,119700,pedestrian/bicycle,1043.002,970.152,-0.986,0.805
P16,1198,119800,pedestrian/bicycle,1042.903,970.232,-0.988,0.801
P16,1199,119900,pedestrian/bicycle,1042.804,970.312,-0.996,0.795
P16,1200,120000,pedestrian/bicycle,1042.704,970.39,-1.005,0.78
P16,1201,120100,pedestrian/bicycle,1042.603,970.467,-1.013,0.757
P16,1202,120200,pedestrian/bicycle,1042.501,970.542,-1.023,0.73
P16,1203,120300,pedestrian/bicycle,1042.398,970.613,-1.036,0.703
P16,1204,120400,pedestrian/bicycle,1042.294,970.682,-1.05,0.679
P16,1205,120500,pedestrian/bicycle,1042.188,970.749,-1.059,0.657
P16,1206,120600,pedestrian/bicycle,1042.082,970.814,-1.065,0.635
P16,1207,120700,pedestrian/bicycle,1041.975,970.876,-1.072,0.614
P16,1208,120800,pedestrian/bicycle,1041.868,970.936,-1.079,0.594
P16,1209,120900,pedestrian/bicycle,1041.76,970.995,-1.087,0.574
P16,1210,121000,pedestrian/bicycle,1041.65,971.051,-1.097,0.555
P16,1211,121100,pedestrian/bicycle,1041.54,971.106,-1.109,0.535
P16,1212,121200,pedestrian/bicycle,1041.429,971.158,-1.119,0.515
P16,1213,121300,pedestrian/bicycle,1041.316,971.209,-1.125,0.494
P16,1214,121400,pedestrian/bicycle,1041.204,971.257,-1.132,0.473
P16,1215,121500,pedestrian/bicycle,1041.09,971.303,-1.14,0.453
P16,1216,121600,pedestrian/bicycle,1040.976,971.348,-1.145,0.434
P16,1217,121700,pedestrian/bicycle,1040.861,971.39,-1.146,0.419
P16,1218,121800,pedestrian/bicycle,1040.747,971.432,-1.139,0.404
P16,1219,121900,pedestrian/bicycle,1040.634,971.471,-1.128,0.387
P16,1220,122000,pedestrian/bicycle,1040.521,971.509,-1.122,0.367
P16,1221,122100,pedestrian/bicycle,1040.409,971.544,-1.122,0.342
P16,1222,122200,pedestrian/bicycle,1040.296,971.577,-1.125,0.315
P16,1223,122300,pedestrian/bicycle,1040.184,971.607,-1.131,0.289
P16,1224,122400,pedestrian/bicycle,1040.07,971.635,-1.138,0.263
P16,1225,122500,pedestrian/bicycle,1039.956,971.66,-1.146,0.234
P16,1226,122600,pedestrian/bicycle,1039.841,971.682,-1.155,0.207
P16,1227,122700,pedestrian/bicycle,1039.725,971.701,-1.163,0.185
P16,1228,122800,pedestrian/bicycle,1039.608,971.719,-1.172,0.168
P16,1229,122900,pedestrian/bicycle,1039.491,971.735,-1.18,0.156
P16,1230,123000,pedestrian/bicycle,1039.372,971.75,-1.186,0.148
P16,1231,123100,pedestrian/bicycle,1039.254,971.765,-1.187,0.142
P16,1232,123200,pedestrian/bicycle,1039.135,971.779,-1.189,0.137
P16,1233,123300,pedestrian/bicycle,1039.016,971.792,-1.19,0.128
P16,1234,123400,pedestrian/bicycle,1038.897,971.804,-1.19,0.115
P16,1235,123500,pedestrian/bicycle,1038.778,971.815,-1.188,0.099
P16,1236,123600,pedestrian/bicycle,1038.66,971.824,-1.184,0.082
P16,1237,123700,pedestrian/bicycle,1038.541,971.831,-1.18,0.065
P16,1238,123800,pedestrian/bicycle,1038.423,971.837,-1.181,0.048
P16,1239,123900,pedestrian/bicycle,1038.305,971.841,-1.189,0.032
P16,1240,124000,pedestrian/bicycle,1038.185,971.843,-1.201,0.019
P16,1241,124100,pedestrian/bicycle,1038.065,971.845,-1.211,0.007
P16,1242,124200,pedestrian/bicycle,1037.943,971.845,-1.22,-0.001
P16,1243,124300,pedestrian/bicycle,1037.821,971.845,-1.227,-0.005
P16,1244,124400,pedestrian/bicycle,1037.698,971.844,-1.235,-0.003
P16,1245,124500,pedestrian/bicycle,1037.574,971.844,-1.241,0.005
P16,1246,124600,pedestrian/bicycle,1037.45,971.845,-1.243,0.015
P16,1247,124700,pedestrian/bicycle,1037.326,971.847,-1.24,0.024
P16,1248,124800,pedestrian/bicycle,1037.202,971.85,-1.236,0.031
P16,1249,124900,pedestrian/bicycle,1037.078,971.854,-1.233,0.038
P16,1250,125000,pedestrian/bicycle,1036.955,971.858,-1.231,0.046
P16,1251,125100,pedestrian/bicycle,1036.832,971.863,-1.23,0.055
P16,1252,125200,pedestrian/bicycle,1036.709,971.869,-1.229,0.063
P16,1253,125300,pedestrian/bicycle,1036.586,971.875,-1.233,0.071
P16,1254,125400,pedestrian/bicycle,1036.463,971.883,-1.238,0.081
P16,1255,125500,pedestrian/bicycle,1036.338,971.891,-1.244,0.088
P16,1256,125600,pedestrian/bicycle,1036.214,971.901,-1.249,0.095
P16,1257,125700,pedestrian/bicycle,1036.089,971.91,-1.255,0.101
P16,1258,125800,pedestrian/bicycle,1035.962,971.921,-1.27,0.103
P16,1259,125900,pedestrian/bicycle,1035.834,971.931,-1.29,0.101
P16,1260,126000,pedestrian/bicycle,1035.704,971.941,-1.309,0.097
P16,1261,126100,pedestrian/bicycle,1035.573,971.95,-1.324,0.093
P16,1262,126200,pedestrian/bicycle,1035.44,971.959,-1.338,0.087
P16,1263,126300,pedestrian/bicycle,1035.305,971.967,-1.352,0.078
P16,1264,126400,pedestrian/bicycle,1035.169,971.975,-1.368,0.067
P16,1265,126500,pedestrian/bicycle,1035.032,971.981,-1.382,0.055
P16,1266,126600,pedestrian/bicycle,1034.893,971.986,-1.393,0.043
P16,1267,126700,pedestrian/bicycle,1034.753,971.99,-1.403,0.033
P16,1268,126800,pedestrian/bicycle,1034.612,971.992,-1.414,0.024
P16,1269,126900,pedestrian/bicycle,1034.47,971.995,-1.425,0.02
P16,1270,127000,pedestrian/bicycle,1034.327,971.997,-1.434,0.021
P16,1271,127100,pedestrian/bicycle,1034.184,971.999,-1.44,0.027
P16,1272,127200,pedestrian/bicycle,1034.04,972.002,-1.441,0.033
P16,1273,127300,pedestrian/bicycle,1033.896,972.006,-1.437,0.039
P16,1274,127400,pedestrian/bicycle,1033.752,972.01,-1.426,0.044
P16,1275,127500,pedestrian/bicycle,1033.611,972.014,-1.411,0.047
P16,1276,127600,pedestrian/bicycle,1033.47,972.019,-1.399,0.046
P16,1277,127700,pedestrian/bicycle,1033.33,972.023,-1.393,0.043
P16,1278,127800,pedestrian/bicycle,1033.191,972.027,-1.39,0.038
P16,1279,127900,pedestrian/bicycle,1033.052,972.031,-1.388,0.032
P16,1280,128000,pedestrian/bicycle,1032.914,972.034,-1.388,0.024
P16,1281,128100,pedestrian/bicycle,1032.775,972.036,-1.389,0.02
P16,1282,128200,pedestrian/bicycle,1032.636,972.038,-1.386,0.02
P16,1283,128300,pedestrian/bicycle,1032.498,972.04,-1.378,0.024
P16,1284,128400,pedestrian/bicycle,1032.361,972.043,-1.366,0.028
P16,1285,128500,pedestrian/bicycle,1032.225,972.046,-1.35,0.034
P16,1286,128600,pedestrian/bicycle,1032.091,972.05,-1.333,0.04
P16,1287,128700,pedestrian/bicycle,1031.958,972.054,-1.32,0.045
P16,1288,128800,pedestrian/bicycle,1031.826,972.059,-1.315,0.051
P16,1289,128900,pedestrian/bicycle,1031.695,972.064,-1.317,0.056
P16,1290,129000,pedestrian/bicycle,1031.563,972.07,-1.32,0.061
P16,1291,129100,pedestrian/bicycle,1031.431,972.076,-1.322,0.064
P16,1292,129200,pedestrian/bicycle,1031.299,972.083,-1.322,0.067
P16,1293,129300,pedestrian/bicycle,1031.167,972.089,-1.317,0.068
P16,1294,129400,pedestrian/bicycle,1031.036,972.096,-1.306,0.067
P16,1295,129500,pedestrian/bicycle,1030.906,972.103,-1.293,0.065
P16,1296,129600,pedestrian/bicycle,1030.777,972.109,-1.277,0.06
P16,1297,129700,pedestrian/bicycle,1030.65,972.115,-1.259,0.056
P16,1298,129800,pedestrian/bicycle,1030.525,972.12,-1.236,0.055
P16,1299,129900,pedestrian/bicycle,1030.403,972.126,-1.211,0.057
P16,1300,130000,pedestrian/bicycle,1030.283,972.132,-1.191,0.062
P16,1301,130100,pedestrian/bicycle,1030.164,972.138,-1.18,0.065
P16,1302,130200,pedestrian/bicycle,1030.047,972.145,-1.175,0.067
P16,1303,130300,pedestrian/bicycle,1029.929,972.152,-1.17,0.07
P16,1304,130400,pedestrian/bicycle,1029.813,972.159,-1.164,0.073
P16,1305,130500,pedestrian/bicycle,1029.697,972.166,-1.159,0.074
P16,1306,130600,pedestrian/bicycle,1029.581,972.173,-1.16,0.073
P16,1307,130700,pedestrian/bicycle,1029.464,972.181,-1.167,0.07
P16,1308,130800,pedestrian/bicycle,1029.347,972.187,-1.178,0.061
P16,1309,130900,pedestrian/bicycle,1029.229,972.193,-1.194,0.049
P16,1310,131000,pedestrian/bicycle,1029.108,972.197,-1.214,0.039
P16,1311,131100,pedestrian/bicycle,1028.986,972.201,-1.23,0.031
P16,1312,131200,pedestrian/bicycle,1028.862,972.203,-1.244,0.025
P16,1313,131300,pedestrian/bicycle,1028.737,972.205,-1.257,0.018
P16,1314,131400,pedestrian/bicycle,1028.611,972.207,-1.267,0.009
P16,1315,131500,pedestrian/bicycle,1028.484,972.207,-1.279,-0.001
P16,1316,131600,pedestrian/bicycle,1028.355,972.207,-1.3,-0.013
P16,1317,131700,pedestrian/bicycle,1028.224,972.205,-1.324,-0.028
P16,1318,131800,pedestrian/bicycle,1028.09,972.201,-1.344,-0.044
P16,1319,131900,pedestrian/bicycle,1027.955,972.196,-1.355,-0.065
P16,1320,132000,pedestrian/bicycle,1027.819,972.188,-1.359,-0.09
P16,1321,132100,pedestrian/bicycle,1027.684,972.177,-1.359,-0.12
P16,1322,132200,pedestrian/bicycle,1027.548,972.164,-1.352,-0.154
P16,1323,132300,pedestrian/bicycle,1027.414,972.147,-1.338,-0.186
P16,1324,132400,pedestrian/bicycle,1027.281,972.127,-1.323,-0.214
P16,1325,132500,pedestrian/bicycle,1027.149,972.104,-1.312,-0.241
P16,1326,132600,pedestrian/bicycle,1027.018,972.078,-1.299,-0.269
P16,1327,132700,pedestrian/bicycle,1026.889,972.05,-1.282,-0.296
P16,1328,132800,pedestrian/bicycle,1026.762,972.019,-1.263,-0.32
P16,1329,132900,pedestrian/bicycle,1026.637,971.986,-1.239,-0.343
P16,1330,133000,pedestrian/bicycle,1026.514,971.951,-1.212,-0.359
P16,1331,133100,pedestrian/bicycle,1026.394,971.915,-1.185,-0.365
P16,1332,133200,pedestrian/bicycle,1026.277,971.878,-1.159,-0.364
