track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1030,103000,pedestrian/bicycle,974.902,1012.391,5.341,-4.579
P1,1031,103100,pedestrian/bicycle,975.429,1011.944,5.212,-4.365
P1,1032,103200,pedestrian/bicycle,975.945,1011.516,5.108,-4.182
P1,1033,103300,pedestrian/bicycle,976.451,1011.107,4.999,-4.015
P1,1034,103400,pedestrian/bicycle,976.945,1010.712,4.883,-3.874
P1,1035,103500,pedestrian/bicycle,977.428,1010.329,4.785,-3.798
P1,1036,103600,pedestrian/bicycle,977.902,1009.949,4.689,-3.792
P1,1037,103700,pedestrian/bicycle,978.367,1009.566,4.613,-3.872
P1,1038,103800,pedestrian/bicycle,978.828,1009.169,4.606,-4.057
P1,1039,103900,pedestrian/bicycle,979.293,1008.75,4.681,-4.337
P1,1040,104000,pedestrian/bicycle,979.768,1008.298,4.826,-4.698
P1,1041,104100,pedestrian/bicycle,980.26,1007.807,5.007,-5.121
P1,1042,104200,pedestrian/bicycle,980.767,1007.274,5.15,-5.546
P1,1043,104300,pedestrian/bicycle,981.286,1006.699,5.227,-5.944
P1,1044,104400,pedestrian/bicycle,981.81,1006.086,5.256,-6.312
P1,1045,104500,pedestrian/bicycle,982.334,1005.441,5.209,-6.598
P1,1046,104600,pedestrian/bicycle,982.848,1004.772,5.081,-6.784
P1,1047,104700,pedestrian/bicycle,983.348,1004.087,4.924,-6.916
P1,1048,104800,pedestrian/bicycle,983.834,1003.39,4.78,-7.021
P1,1049,104900,pedestrian/bicycle,984.305,1002.685,4.654,-7.069
P1,1050,105000,pedestrian/bicycle,984.765,1001.978,4.546,-7.068
P1,1051,105100,pedestrian/bicycle,985.216,1001.271,4.466,-7.078
P1,1052,105200,pedestrian/bicycle,985.66,1000.562,4.414,-7.104
P1,1053,105300,pedestrian/bicycle,986.1,999.852,4.384,-7.105
P1,1054,105400,pedestrian/bicycle,986.538,999.142,4.376,-7.085
P1,1055,105500,pedestrian/bicycle,986.976,998.434,4.395,-7.07
P1,1056,105600,pedestrian/bicycle,987.418,997.727,4.439,-7.072
P1,1057,105700,pedestrian/bicycle,987.865,997.019,4.501,-7.088
P1,1058,105800,pedestrian/bicycle,988.319,996.309,4.572,-7.117
P1,1059,105900,pedestrian/bicycle,988.78,995.595,4.649,-7.161
P1,1060,106000,pedestrian/bicycle,989.248,994.877,4.726,-7.206
P1,1061,106100,pedestrian/bicycle,989.725,994.154,4.799,-7.251
P1,1062,106200,pedestrian/bicycle,990.208,993.426,4.861,-7.3
P1,1063,106300,pedestrian/bicycle,990.696,992.693,4.907,-7.358
P1,1064,106400,pedestrian/bicycle,991.188,991.954,4.935,-7.43
P1,1065,106500,pedestrian/bicycle,991.682,991.207,4.942,-7.519
P1,1066,106600,pedestrian/bicycle,992.175,990.45,4.926,-7.621
P1,1067,106700,pedestrian/bicycle,992.666,989.682,4.886,-7.732
P1,1068,106800,pedestrian/bicycle,993.151,988.902,4.823,-7.857
P1,1069,106900,pedestrian/bicycle,993.63,988.11,4.739,-8.002
P1,1070,107000,pedestrian/bicycle,994.099,987.301,4.64,-8.158
P1,1071,107100,pedestrian/bicycle,994.557,986.478,4.53,-8.319
P1,1072,107200,pedestrian/bicycle,995.004,985.636,4.412,-8.504
P1,1073,107300,pedestrian/bicycle,995.439,984.776,4.291,-8.715
P1,1074,107400,pedestrian/bicycle,995.863,983.893,4.174,-8.941
P1,1075,107500,pedestrian/bicycle,996.274,982.989,4.055,-9.134
P1,1076,107600,pedestrian/bicycle,996.673,982.07,3.927,-9.237
P1,1077,107700,pedestrian/bicycle,997.058,981.148,3.778,-9.207
P1,1078,107800,pedestrian/bicycle,997.427,980.236,3.591,-9.033
P1,1079,107900,pedestrian/bicycle,997.775,979.348,3.366,-8.728
P1,1080,108000,pedestrian/bicycle,998.098,978.497,3.108,-8.291
P1,1081,108100,pedestrian/bicycle,998.395,977.696,2.818,-7.729
P1,1082,108200,pedestrian/bicycle,998.661,976.957,2.502,-7.057
P1,1083,108300,pedestrian/bicycle,998.894,976.289,2.17,-6.305
P1,1084,108400,pedestrian/bicycle,999.095,975.697,1.838,-5.523
P1,1085,108500,pedestrian/bicycle,999.263,975.182,1.528,-4.78
P1,1086,108600,pedestrian/bicycle,999.402,974.737,1.259,-4.13
P1,1087,108700,pedestrian/bicycle,999.517,974.351,1.036,-3.591
P1,1088,108800,pedestrian/bicycle,999.612,974.014,0.857,-3.149
P1,1089,108900,pedestrian/bicycle,999.69,973.717,0.716,-2.784
P1,1090,109000,pedestrian/bicycle,999.757,973.453,0.613,-2.503
P1,1091,109100,pedestrian/bicycle,999.815,973.212,0.549,-2.319
P1,1092,109200,pedestrian/bicycle,999.868,972.984,0.519,-2.226
P1,1093,109300,pedestrian/bicycle,999.92,972.763,0.51,-2.201
P2,1279,127900,pedestrian/bicycle,990.217,980.79,3.63,-0.933
P2,1280,128000,pedestrian/bicycle,990.581,980.7,3.638,-0.867
P2,1281,128100,pedestrian/bicycle,990.945,980.617,3.647,-0.795
P2,1282,128200,pedestrian/bicycle,991.31,980.541,3.655,-0.712
P2,1283,128300,pedestrian/bicycle,991.676,980.475,3.66,-0.616
P2,1284,128400,pedestrian/bicycle,992.042,980.419,3.664,-0.51
P2,1285,128500,pedestrian/bicycle,992.409,980.373,3.668,-0.397
P2,1286,128600,pedestrian/bicycle,992.776,980.339,3.671,-0.285
P2,1287,128700,pedestrian/bicycle,993.143,980.316,3.676,-0.175
P2,1288,128800,pedestrian/bicycle,993.511,980.304,3.689,-0.066
P2,1289,128900,pedestrian/bicycle,993.881,980.303,3.71,0.038
P2,1290,129000,pedestrian/bicycle,994.254,980.311,3.74,0.138
P2,1291,129100,pedestrian/bicycle,994.629,980.33,3.777,0.234
P2,1292,129200,pedestrian/bicycle,995.009,980.358,3.82,0.321
P2,1293,129300,pedestrian/bicycle,995.393,980.393,3.864,0.391
P2,1294,129400,pedestrian/bicycle,995.782,980.435,3.9,0.444
P2,1295,129500,pedestrian/bicycle,996.173,980.481,3.918,0.479
P2,1296,129600,pedestrian/bicycle,996.564,980.53,3.914,0.496
P2,1297,129700,pedestrian/bicycle,996.955,980.58,3.898,0.51
P2,1298,129800,pedestrian/bicycle,997.345,980.633,3.899,0.548
P2,1299,129900,pedestrian/bicycle,997.736,980.691,3.929,0.617
P2,1300,130000,pedestrian/bicycle,998.131,980.758,3.978,0.711
P2,1301,130100,pedestrian/bicycle,998.532,980.834,4.032,0.816
P2,1302,130200,pedestrian/bicycle,998.938,980.921,4.083,0.922
P2,1303,130300,pedestrian/bicycle,999.348,981.018,4.119,1.024
P2,1304,130400,pedestrian/bicycle,999.761,981.125,4.134,1.111
P2,1305,130500,pedestrian/bicycle,1000.173,981.24,4.12,1.176
P2,1306,130600,pedestrian/bicycle,1000.583,981.359,4.074,1.214
P2,1307,130700,pedestrian/bicycle,1000.987,981.482,4.007,1.241
P2,1308,130800,pedestrian/bicycle,1001.385,981.608,3.945,1.281
P2,1309,130900,pedestrian/bicycle,1001.777,981.739,3.912,1.341
P2,1310,131000,pedestrian/bicycle,1002.168,981.877,3.911,1.421
P2,1311,131100,pedestrian/bicycle,1002.561,982.024,3.939,1.516
P2,1312,131200,pedestrian/bicycle,1002.957,982.181,3.991,1.621
P2,1313,131300,pedestrian/bicycle,1003.36,982.348,4.065,1.728
P2,1314,131400,pedestrian/bicycle,1003.771,982.526,4.159,1.831
P2,1315,131500,pedestrian/bicycle,1004.193,982.714,4.275,1.926
P2,1316,131600,pedestrian/bicycle,1004.627,982.911,4.409,2.011
P2,1317,131700,pedestrian/bicycle,1005.075,983.115,4.537,2.081
P2,1318,131800,pedestrian/bicycle,1005.531,983.325,4.598,2.109
P2,1319,131900,pedestrian/bicycle,1005.99,983.535,4.583,2.103
P2,1320,132000,pedestrian/bicycle,1006.447,983.745,4.54,2.095
P2,1321,132100,pedestrian/bicycle,1006.898,983.955,4.489,2.099
P2,1322,132200,pedestrian/bicycle,1007.344,984.166,4.433,2.113
P2,1323,132300,pedestrian/bicycle,1007.785,984.378,4.377,2.133
P2,1324,132400,pedestrian/bicycle,1008.22,984.592,4.323,2.152
P2,1325,132500,pedestrian/bicycle,1008.649,984.808,4.271,2.167
P2,1326,132600,pedestrian/bicycle,1009.074,985.025,4.223,2.18
P2,1327,132700,pedestrian/bicycle,1009.494,985.244,4.181,2.189
P2,1328,132800,pedestrian/bicycle,1009.91,985.463,4.145,2.194
P2,1329,132900,pedestrian/bicycle,1010.324,985.682,4.121,2.191
P2,1330,133000,pedestrian/bicycle,1010.735,985.901,4.111,2.179
P2,1331,133100,pedestrian/bicycle,1011.146,986.118,4.112,2.158
P2,1332,133200,pedestrian/bicycle,1011.558,986.332,4.124,2.13
P2,1333,133300,pedestrian/bicycle,1011.972,986.543,4.142,2.095
P2,1334,133400,pedestrian/bicycle,1012.387,986.751,4.163,2.053
P2,1335,133500,pedestrian/bicycle,1012.804,986.953,4.183,1.999
P2,1336,133600,pedestrian/bicycle,1013.223,987.15,4.201,1.931
P2,1337,133700,pedestrian/bicycle,1013.644,987.339,4.214,1.855
P2,1338,133800,pedestrian/bicycle,1014.066,987.52,4.219,1.761
P2,1339,133900,pedestrian/bicycle,1014.487,987.69,4.209,1.644
P2,1340,134000,pedestrian/bicycle,1014.907,987.848,4.181,1.51
P2,1341,134100,pedestrian/bicycle,1015.322,987.991,4.128,1.363
P2,1342,134200,pedestrian/bicycle,1015.731,988.12,4.051,1.214
P2,1343,134300,pedestrian/bicycle,1016.131,988.235,3.953,1.076
P2,1344,134400,pedestrian/bicycle,1016.521,988.336,3.835,0.958
P2,1345,134500,pedestrian/bicycle,1016.897,988.427,3.696,0.856
P2,1346,134600,pedestrian/bicycle,1017.259,988.508,3.54,0.768
P2,1347,134700,pedestrian/bicycle,1017.605,988.582,3.385,0.7
P2,1348,134800,pedestrian/bicycle,1017.938,988.649,3.261,0.654
P2,1349,134900,pedestrian/bicycle,1018.26,988.713,3.191,0.63
P2,1350,135000,pedestrian/bicycle,1018.578,988.776,3.17,0.624
P5,2086,208600,pedestrian/bicycle,1018.35,988.322,-2.852,0.45
P5,2087,208700,pedestrian/bicycle,1018.073,988.363,-2.701,0.37
P5,2088,208800,pedestrian/bicycle,1017.81,988.396,-2.553,0.289
P5,2089,208900,pedestrian/bicycle,1017.563,988.421,-2.393,0.202
P5,2090,209000,pedestrian/bicycle,1017.332,988.436,-2.225,0.107
P5,2091,209100,pedestrian/bicycle,1017.117,988.442,-2.068,0.009
P5,2092,209200,pedestrian/bicycle,1016.917,988.438,-1.929,-0.086
P5,2093,209300,pedestrian/bicycle,1016.73,988.425,-1.81,-0.172
P5,2094,209400,pedestrian/bicycle,1016.555,988.404,-1.708,-0.246
P5,2095,209500,pedestrian/bicycle,1016.388,988.377,-1.621,-0.309
P5,2096,209600,pedestrian/bicycle,1016.23,988.343,-1.549,-0.361
P5,2097,209700,pedestrian/bicycle,1016.078,988.305,-1.492,-0.404
P5,2098,209800,pedestrian/bicycle,1015.93,988.263,-1.451,-0.439
P5,2099,209900,pedestrian/bicycle,1015.787,988.217,-1.425,-0.47
P5,2100,210000,pedestrian/bicycle,1015.645,988.169,-1.414,-0.497
P5,2101,210100,pedestrian/bicycle,1015.503,988.118,-1.412,-0.522
P5,2102,210200,pedestrian/bicycle,1015.362,988.065,-1.409,-0.542
P5,2103,210300,pedestrian/bicycle,1015.222,988.01,-1.398,-0.556
P5,2104,210400,pedestrian/bicycle,1015.083,987.954,-1.375,-0.568
P5,2105,210500,pedestrian/bicycle,1014.947,987.896,-1.343,-0.583
P5,2106,210600,pedestrian/bicycle,1014.815,987.837,-1.305,-0.607
P5,2107,210700,pedestrian/bicycle,1014.687,987.774,-1.261,-0.64
P5,2108,210800,pedestrian/bicycle,1014.563,987.709,-1.216,-0.676
P5,2109,210900,pedestrian/bicycle,1014.443,987.639,-1.175,-0.714
P5,2110,211000,pedestrian/bicycle,1014.327,987.566,-1.143,-0.756
P5,2111,211100,pedestrian/bicycle,1014.214,987.488,-1.12,-0.802
P5,2112,211200,pedestrian/bicycle,1014.103,987.405,-1.103,-0.848
P5,2113,211300,pedestrian/bicycle,1013.993,987.318,-1.092,-0.888
P5,2114,211400,pedestrian/bicycle,1013.885,987.228,-1.083,-0.918
P5,2115,211500,pedestrian/bicycle,1013.777,987.135,-1.07,-0.94
P5,2116,211600,pedestrian/bicycle,1013.671,987.04,-1.045,-0.955
P5,2117,211700,pedestrian/bicycle,1013.569,986.945,-1.004,-0.962
P5,2118,211800,pedestrian/bicycle,1013.471,986.848,-0.945,-0.961
P5,2119,211900,pedestrian/bicycle,1013.38,986.753,-0.88,-0.955
P5,2120,212000,pedestrian/bicycle,1013.295,986.657,-0.823,-0.951
P5,2121,212100,pedestrian/bicycle,1013.215,986.562,-0.78,-0.955
P5,2122,212200,pedestrian/bicycle,1013.138,986.466,-0.753,-0.969
P5,2123,212300,pedestrian/bicycle,1013.064,986.368,-0.737,-0.984
P5,2124,212400,pedestrian/bicycle,1012.99,986.269,-0.73,-0.996
P5,2125,212500,pedestrian/bicycle,1012.917,986.169,-0.73,-1.002
P5,2126,212600,pedestrian/bicycle,1012.844,986.069,-0.737,-1.004
P5,2127,212700,pedestrian/bicycle,1012.77,985.969,-0.748,-1.003
P5,2128,212800,pedestrian/bicycle,1012.694,985.869,-0.76,-0.996
P5,2129,212900,pedestrian/bicycle,1012.618,985.77,-0.773,-0.987
P5,2130,213000,pedestrian/bicycle,1012.54,985.671,-0.789,-0.98
P5,2131,213100,pedestrian/bicycle,1012.46,985.573,-0.81,-0.982
P5,2132,213200,pedestrian/bicycle,1012.377,985.475,-0.833,-0.995
P5,2133,213300,pedestrian/bicycle,1012.293,985.374,-0.854,-1.019
P5,2134,213400,pedestrian/bicycle,1012.207,985.27,-0.87,-1.054
P5,2135,213500,pedestrian/bicycle,1012.119,985.163,-0.88,-1.099
P5,2136,213600,pedestrian/bicycle,1012.031,985.05,-0.882,-1.153
P5,2137,213700,pedestrian/bicycle,1011.943,984.932,-0.879,-1.207
P5,2138,213800,pedestrian/bicycle,1011.856,984.809,-0.871,-1.253
P5,2139,213900,pedestrian/bicycle,1011.769,984.682,-0.859,-1.285
P5,2140,214000,pedestrian/bicycle,1011.684,984.553,-0.844,-1.297
P5,2141,214100,pedestrian/bicycle,1011.6,984.423,-0.83,-1.29
P5,2142,214200,pedestrian/bicycle,1011.518,984.296,-0.82,-1.264
P5,2143,214300,pedestrian/bicycle,1011.436,984.171,-0.815,-1.224
P5,2144,214400,pedestrian/bicycle,1011.355,984.051,-0.814,-1.178
P5,2145,214500,pedestrian/bicycle,1011.273,983.936,-0.821,-1.131
P5,2146,214600,pedestrian/bicycle,1011.19,983.825,-0.831,-1.088
P5,2147,214700,pedestrian/bicycle,1011.107,983.718,-0.841,-1.056
P5,2148,214800,pedestrian/bicycle,1011.022,983.613,-0.851,-1.039
P5,2149,214900,pedestrian/bicycle,1010.937,983.51,-0.863,-1.033
P5,2150,215000,pedestrian/bicycle,1010.849,983.406,-0.88,-1.035
P5,2151,215100,pedestrian/bicycle,1010.76,983.302,-0.907,-1.043
P5,2152,215200,pedestrian/bicycle,1010.667,983.197,-0.944,-1.054
P5,2153,215300,pedestrian/bicycle,1010.571,983.092,-0.985,-1.062
P5,2154,215400,pedestrian/bicycle,1010.471,982.985,-1.021,-1.063
P5,2155,215500,pedestrian/bicycle,1010.367,982.879,-1.045,-1.054
P5,2156,215600,pedestrian/bicycle,1010.262,982.775,-1.056,-1.032
P5,2157,215700,pedestrian/bicycle,1010.157,982.674,-1.053,-1
P5,2158,215800,pedestrian/bicycle,1010.052,982.575,-1.038,-0.961
P5,2159,215900,pedestrian/bicycle,1009.95,982.482,-1.016,-0.917
P5,2160,216000,pedestrian/bicycle,1009.849,982.392,-0.995,-0.873
P5,2161,216100,pedestrian/bicycle,1009.75,982.307,-0.982,-0.832
P5,2162,216200,pedestrian/bicycle,1009.652,982.226,-0.975,-0.791
P5,2163,216300,pedestrian/bicycle,1009.555,982.149,-0.975,-0.75
P5,2164,216400,pedestrian/bicycle,1009.457,982.075,-0.984,-0.712
P5,2165,216500,pedestrian/bicycle,1009.358,982.006,-1.001,-0.681
P5,2166,216600,pedestrian/bicycle,1009.256,981.939,-1.027,-0.658
P5,2167,216700,pedestrian/bicycle,1009.152,981.874,-1.059,-0.642
P5,2168,216800,pedestrian/bicycle,1009.044,981.81,-1.099,-0.633
P5,2169,216900,pedestrian/bicycle,1008.932,981.747,-1.148,-0.627
P5,2170,217000,pedestrian/bicycle,1008.814,981.685,-1.209,-0.624
P5,2171,217100,pedestrian/bicycle,1008.689,981.622,-1.281,-0.621
P5,2172,217200,pedestrian/bicycle,1008.557,981.561,-1.362,-0.617
P5,2173,217300,pedestrian/bicycle,1008.417,981.499,-1.446,-0.611
P5,2174,217400,pedestrian/bicycle,1008.268,981.438,-1.534,-0.603
P5,2175,217500,pedestrian/bicycle,1008.11,981.379,-1.623,-0.594
P5,2176,217600,pedestrian/bicycle,1007.943,981.32,-1.71,-0.582
P5,2177,217700,pedestrian/bicycle,1007.769,981.262,-1.786,-0.568
P5,2178,217800,pedestrian/bicycle,1007.587,981.207,-1.844,-0.547
P5,2179,217900,pedestrian/bicycle,1007.401,981.153,-1.885,-0.521
P5,2180,218000,pedestrian/bicycle,1007.211,981.102,-1.916,-0.492
P5,2181,218100,pedestrian/bicycle,1007.018,981.055,-1.942,-0.46
P5,2182,218200,pedestrian/bicycle,1006.823,981.011,-1.96,-0.424
P5,2183,218300,pedestrian/bicycle,1006.626,980.97,-1.966,-0.383
P5,2184,218400,pedestrian/bicycle,1006.43,980.934,-1.961,-0.34
P5,2185,218500,pedestrian/bicycle,1006.234,980.902,-1.952,-0.301
P5,2186,218600,pedestrian/bicycle,1006.039,980.874,-1.945,-0.272
P5,2187,218700,pedestrian/bicycle,1005.845,980.847,-1.945,-0.251
P5,2188,218800,pedestrian/bicycle,1005.65,980.823,-1.953,-0.235
P5,2189,218900,pedestrian/bicycle,1005.454,980.8,-1.971,-0.219
P5,2190,219000,pedestrian/bicycle,1005.255,980.78,-2.004,-0.195
P5,2191,219100,pedestrian/bicycle,1005.053,980.762,-2.033,-0.162
P5,2192,219200,pedestrian/bicycle,1004.851,980.746,-2.013,-0.146
P5,2193,219300,pedestrian/bicycle,1004.653,980.731,-1.939,-0.158
P5,2194,219400,pedestrian/bicycle,1004.464,980.714,-1.845,-0.187
P5,2195,219500,pedestrian/bicycle,1004.284,980.693,-1.754,-0.224
P5,2196,219600,pedestrian/bicycle,1004.113,980.669,-1.676,-0.266
P5,2197,219700,pedestrian/bicycle,1003.947,980.64,-1.626,-0.308
P5,2198,219800,pedestrian/bicycle,1003.785,980.608,-1.624,-0.338
P5,2199,219900,pedestrian/bicycle,1003.62,980.573,-1.676,-0.349
P5,2200,220000,pedestrian/bicycle,1003.448,980.539,-1.762,-0.343
P5,2201,220100,pedestrian/bicycle,1003.268,980.505,-1.847,-0.328
P5,2202,220200,pedestrian/bicycle,1003.081,980.473,-1.894,-0.314
P5,2203,220300,pedestrian/bicycle,1002.891,980.442,-1.898,-0.303
P5,2204,220400,pedestrian/bicycle,1002.703,980.413,-1.871,-0.295
P5,2205,220500,pedestrian/bicycle,1002.518,980.383,-1.822,-0.291
P5,2206,220600,pedestrian/bicycle,1002.339,980.354,-1.756,-0.295
P5,2207,220700,pedestrian/bicycle,1002.167,980.324,-1.676,-0.305
P5,2208,220800,pedestrian/bicycle,1002.004,980.293,-1.596,-0.314
P5,2209,220900,pedestrian/bicycle,1001.848,980.261,-1.525,-0.322
P5,2210,221000,pedestrian/bicycle,1001.698,980.229,-1.465,-0.329
P5,2211,221100,pedestrian/bicycle,1001.554,980.196,-1.422,-0.333
P5,2212,221200,pedestrian/bicycle,1001.413,980.162,-1.398,-0.33
P5,2213,221300,pedestrian/bicycle,1001.273,980.13,-1.401,-0.319
P5,2214,221400,pedestrian/bicycle,1001.131,980.099,-1.435,-0.307
P5,2215,221500,pedestrian/bicycle,1000.984,980.069,-1.504,-0.291
P5,2216,221600,pedestrian/bicycle,1000.829,980.041,-1.606,-0.272
P5,2217,221700,pedestrian/bicycle,1000.662,980.014,-1.737,-0.251
P5,2218,221800,pedestrian/bicycle,1000.481,979.99,-1.886,-0.23
P5,2219,221900,pedestrian/bicycle,1000.285,979.968,-2.03,-0.216
P5,2220,222000,pedestrian/bicycle,1000.077,979.947,-2.132,-0.212
P5,2221,222100,pedestrian/bicycle,999.861,979.925,-2.178,-0.221
P5,2222,222200,pedestrian/bicycle,999.643,979.902,-2.187,-0.235
P5,2223,222300,pedestrian/bicycle,999.425,979.878,-2.172,-0.254
P5,2224,222400,pedestrian/bicycle,999.21,979.852,-2.138,-0.27
P5,2225,222500,pedestrian/bicycle,998.998,979.824,-2.091,-0.276
P5,2226,222600,pedestrian/bicycle,998.792,979.797,-2.039,-0.275
P5,2227,222700,pedestrian/bicycle,998.59,979.769,-1.991,-0.273
P5,2228,222800,pedestrian/bicycle,998.393,979.742,-1.951,-0.273
P5,2229,222900,pedestrian/bicycle,998.2,979.715,-1.916,-0.277
P5,2230,223000,pedestrian/bicycle,998.01,979.686,-1.883,-0.287
P5,2231,223100,pedestrian/bicycle,997.823,979.657,-1.851,-0.302
P5,2232,223200,pedestrian/bicycle,997.639,979.626,-1.822,-0.319
P5,2233,223300,pedestrian/bicycle,997.459,979.593,-1.794,-0.337
P5,2234,223400,pedestrian/bicycle,997.281,979.559,-1.763,-0.35
P5,2235,223500,pedestrian/bicycle,997.105,979.524,-1.743,-0.351
P3,1961,196100,pedestrian/bicycle,980.905,1019.535,-0.23,-1.923
P3,1962,196200,pedestrian/bicycle,980.88,1019.348,-0.279,-1.823
P3,1963,196300,pedestrian/bicycle,980.85,1019.17,-0.327,-1.725
P3,1964,196400,pedestrian/bicycle,980.814,1019.003,-0.377,-1.625
P3,1965,196500,pedestrian/bicycle,980.774,1018.845,-0.427,-1.523
P3,1966,196600,pedestrian/bicycle,980.729,1018.698,-0.474,-1.426
P3,1967,196700,pedestrian/bicycle,980.68,1018.56,-0.515,-1.337
P3,1968,196800,pedestrian/bicycle,980.627,1018.43,-0.547,-1.263
P3,1969,196900,pedestrian/bicycle,980.571,1018.306,-0.565,-1.21
P3,1970,197000,pedestrian/bicycle,980.514,1018.187,-0.577,-1.18
P3,1971,197100,pedestrian/bicycle,980.456,1018.069,-0.586,-1.168
P3,1972,197200,pedestrian/bicycle,980.397,1017.952,-0.593,-1.169
P3,1973,197300,pedestrian/bicycle,980.337,1017.835,-0.601,-1.18
P3,1974,197400,pedestrian/bicycle,980.277,1017.716,-0.611,-1.195
P3,1975,197500,pedestrian/bicycle,980.215,1017.596,-0.624,-1.207
P3,1976,197600,pedestrian/bicycle,980.151,1017.475,-0.644,-1.215
P3,1977,197700,pedestrian/bicycle,980.086,1017.353,-0.665,-1.223
P3,1978,197800,pedestrian/bicycle,980.019,1017.23,-0.68,-1.233
P3,1979,197900,pedestrian/bicycle,979.95,1017.106,-0.685,-1.245
P3,1980,198000,pedestrian/bicycle,979.882,1016.981,-0.684,-1.256
P3,1981,198100,pedestrian/bicycle,979.814,1016.856,-0.681,-1.258
P3,1982,198200,pedestrian/bicycle,979.746,1016.73,-0.675,-1.249
P3,1983,198300,pedestrian/bicycle,979.679,1016.606,-0.662,-1.239
P3,1984,198400,pedestrian/bicycle,979.614,1016.482,-0.641,-1.231
P3,1985,198500,pedestrian/bicycle,979.551,1016.359,-0.614,-1.229
P3,1986,198600,pedestrian/bicycle,979.491,1016.236,-0.588,-1.237
P3,1987,198700,pedestrian/bicycle,979.433,1016.112,-0.566,-1.253
P3,1988,198800,pedestrian/bicycle,979.377,1015.985,-0.559,-1.27
P3,1989,198900,pedestrian/bicycle,979.321,1015.858,-0.572,-1.289
P3,1990,199000,pedestrian/bicycle,979.262,1015.728,-0.601,-1.306
P3,1991,199100,pedestrian/bicycle,979.2,1015.597,-0.635,-1.315
P3,1992,199200,pedestrian/bicycle,979.135,1015.465,-0.664,-1.322
P3,1993,199300,pedestrian/bicycle,979.068,1015.332,-0.686,-1.329
P3,1994,199400,pedestrian/bicycle,978.998,1015.199,-0.702,-1.335
P3,1995,199500,pedestrian/bicycle,978.928,1015.066,-0.714,-1.336
P3,1996,199600,pedestrian/bicycle,978.856,1014.932,-0.722,-1.328
P3,1997,199700,pedestrian/bicycle,978.784,1014.8,-0.724,-1.316
P3,1998,199800,pedestrian/bicycle,978.711,1014.669,-0.721,-1.302
P3,1999,199900,pedestrian/bicycle,978.639,1014.54,-0.721,-1.285
P3,2000,200000,pedestrian/bicycle,978.567,1014.413,-0.727,-1.258
P3,2001,200100,pedestrian/bicycle,978.494,1014.289,-0.735,-1.222
P3,2002,200200,pedestrian/bicycle,978.42,1014.168,-0.737,-1.187
P3,2003,200300,pedestrian/bicycle,978.347,1014.051,-0.732,-1.154
P3,2004,200400,pedestrian/bicycle,978.274,1013.937,-0.721,-1.122
P3,2005,200500,pedestrian/bicycle,978.203,1013.827,-0.707,-1.093
P3,2006,200600,pedestrian/bicycle,978.133,1013.719,-0.689,-1.071
P3,2007,200700,pedestrian/bicycle,978.065,1013.612,-0.67,-1.059
P3,2008,200800,pedestrian/bicycle,977.999,1013.506,-0.654,-1.055
P3,2009,200900,pedestrian/bicycle,977.934,1013.4,-0.639,-1.063
P3,2010,201000,pedestrian/bicycle,977.871,1013.293,-0.624,-1.084
P3,2011,201100,pedestrian/bicycle,977.809,1013.183,-0.608,-1.114
P3,2012,201200,pedestrian/bicycle,977.749,1013.07,-0.585,-1.158
P3,2013,201300,pedestrian/bicycle,977.692,1012.951,-0.558,-1.21
P3,2014,201400,pedestrian/bicycle,977.638,1012.828,-0.535,-1.259
P3,2015,201500,pedestrian/bicycle,977.585,1012.7,-0.52,-1.293
P3,2016,201600,pedestrian/bicycle,977.533,1012.57,-0.515,-1.315
P3,2017,201700,pedestrian/bicycle,977.482,1012.438,-0.513,-1.325
P3,2018,201800,pedestrian/bicycle,977.431,1012.305,-0.509,-1.329
P3,2019,201900,pedestrian/bicycle,977.38,1012.172,-0.501,-1.322
P3,2020,202000,pedestrian/bicycle,977.33,1012.041,-0.494,-1.301
P3,2021,202100,pedestrian/bicycle,977.281,1011.913,-0.486,-1.27
