track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1,100,pedestrian/bicycle,1055.506,1011.786,0.377,-1.461
P1,2,200,pedestrian/bicycle,1055.542,1011.641,0.345,-1.433
P1,3,300,pedestrian/bicycle,1055.575,1011.499,0.316,-1.407
P1,4,400,pedestrian/bicycle,1055.605,1011.359,0.291,-1.383
P1,5,500,pedestrian/bicycle,1055.633,1011.222,0.272,-1.359
P1,6,600,pedestrian/bicycle,1055.66,1011.088,0.258,-1.336
P1,7,700,pedestrian/bicycle,1055.685,1010.955,0.249,-1.313
P1,8,800,pedestrian/bicycle,1055.71,1010.825,0.247,-1.29
P1,9,900,pedestrian/bicycle,1055.735,1010.697,0.253,-1.27
P1,10,1000,pedestrian/bicycle,1055.761,1010.571,0.263,-1.256
P1,11,1100,pedestrian/bicycle,1055.788,1010.445,0.276,-1.256
P1,12,1200,pedestrian/bicycle,1055.816,1010.319,0.291,-1.265
P1,13,1300,pedestrian/bicycle,1055.846,1010.192,0.306,-1.282
P1,14,1400,pedestrian/bicycle,1055.877,1010.062,0.32,-1.302
P1,15,1500,pedestrian/bicycle,1055.91,1009.931,0.334,-1.323
P1,16,1600,pedestrian/bicycle,1055.944,1009.798,0.347,-1.343
P1,17,1700,pedestrian/bicycle,1055.979,1009.663,0.356,-1.36
P1,18,1800,pedestrian/bicycle,1056.015,1009.526,0.365,-1.37
P1,19,1900,pedestrian/bicycle,1056.053,1009.389,0.377,-1.37
P1,20,2000,pedestrian/bicycle,1056.091,1009.253,0.396,-1.363
P1,21,2100,pedestrian/bicycle,1056.132,1009.117,0.423,-1.354
P1,22,2200,pedestrian/bicycle,1056.176,1008.982,0.453,-1.337
P1,23,2300,pedestrian/bicycle,1056.223,1008.85,0.483,-1.315
P1,24,2400,pedestrian/bicycle,1056.272,1008.719,0.51,-1.293
P1,25,2500,pedestrian/bicycle,1056.325,1008.591,0.532,-1.276
P1,26,2600,pedestrian/bicycle,1056.378,1008.464,0.547,-1.263
P1,27,2700,pedestrian/bicycle,1056.434,1008.338,0.555,-1.254
P1,28,2800,pedestrian/bicycle,1056.489,1008.213,0.557,-1.246
P1,29,2900,pedestrian/bicycle,1056.545,1008.089,0.558,-1.239
P1,30,3000,pedestrian/bicycle,1056.601,1007.965,0.563,-1.237
P1,31,3100,pedestrian/bicycle,1056.658,1007.841,0.572,-1.237
P1,32,3200,pedestrian/bicycle,1056.716,1007.718,0.583,-1.234
P1,33,3300,pedestrian/bicycle,1056.774,1007.595,0.595,-1.225
P1,34,3400,pedestrian/bicycle,1056.834,1007.473,0.605,-1.212
P1,35,3500,pedestrian/bicycle,1056.895,1007.352,0.61,-1.194
P1,36,3600,pedestrian/bicycle,1056.956,1007.234,0.612,-1.172
P1,37,3700,pedestrian/bicycle,1057.017,1007.118,0.613,-1.142
P1,38,3800,pedestrian/bicycle,1057.079,1007.006,0.611,-1.106
P1,39,3900,pedestrian/bicycle,1057.14,1006.897,0.611,-1.069
P1,40,4000,pedestrian/bicycle,1057.201,1006.792,0.619,-1.031
P1,41,4100,pedestrian/bicycle,1057.264,1006.691,0.635,-0.993
P1,42,4200,pedestrian/bicycle,1057.328,1006.594,0.654,-0.954
P1,43,4300,pedestrian/bicycle,1057.394,1006.5,0.668,-0.913
P1,44,4400,pedestrian/bicycle,1057.462,1006.411,0.676,-0.875
P1,45,4500,pedestrian/bicycle,1057.529,1006.325,0.673,-0.846
P1,46,4600,pedestrian/bicycle,1057.596,1006.241,0.659,-0.832
P1,47,4700,pedestrian/bicycle,1057.661,1006.158,0.639,-0.835
