track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1,100,pedestrian/bicycle,1017.271,977.562,0.118,-0.964
P1,2,200,pedestrian/bicycle,1017.289,977.467,0.232,-0.93
P1,3,300,pedestrian/bicycle,1017.318,977.376,0.345,-0.889
P1,4,400,pedestrian/bicycle,1017.358,977.29,0.455,-0.838
P1,5,500,pedestrian/bicycle,1017.408,977.209,0.555,-0.776
P1,6,600,pedestrian/bicycle,1017.468,977.135,0.638,-0.71
P1,7,700,pedestrian/bicycle,1017.535,977.067,0.702,-0.646
P1,8,800,pedestrian/bicycle,1017.607,977.005,0.745,-0.592
P1,9,900,pedestrian/bicycle,1017.683,976.948,0.767,-0.551
P1,10,1000,pedestrian/bicycle,1017.76,976.894,0.771,-0.523
P1,11,1100,pedestrian/bicycle,1017.836,976.843,0.76,-0.507
P1,12,1200,pedestrian/bicycle,1017.911,976.792,0.74,-0.499
P1,13,1300,pedestrian/bicycle,1017.984,976.743,0.718,-0.498
P1,14,1400,pedestrian/bicycle,1018.055,976.692,0.692,-0.509
P1,15,1500,pedestrian/bicycle,1018.122,976.64,0.663,-0.532
P1,16,1600,pedestrian/bicycle,1018.187,976.586,0.637,-0.56
P1,17,1700,pedestrian/bicycle,1018.251,976.529,0.626,-0.577
P1,18,1800,pedestrian/bicycle,1018.313,976.471,0.63,-0.579
P1,19,1900,pedestrian/bicycle,1018.377,976.414,0.641,-0.57
P1,20,2000,pedestrian/bicycle,1018.442,976.357,0.653,-0.556
P1,21,2100,pedestrian/bicycle,1018.508,976.302,0.665,-0.544
P1,22,2200,pedestrian/bicycle,1018.575,976.248,0.684,-0.537
P1,23,2300,pedestrian/bicycle,1018.645,976.195,0.714,-0.535
P1,24,2400,pedestrian/bicycle,1018.718,976.141,0.753,-0.544
P1,25,2500,pedestrian/bicycle,1018.796,976.085,0.794,-0.562
P1,26,2600,pedestrian/bicycle,1018.877,976.028,0.83,-0.59
P1,27,2700,pedestrian/bicycle,1018.961,975.967,0.861,-0.629
P1,28,2800,pedestrian/bicycle,1019.049,975.902,0.887,-0.673
P1,29,2900,pedestrian/bicycle,1019.139,975.832,0.908,-0.715
P1,30,3000,pedestrian/bicycle,1019.23,975.759,0.92,-0.747
P1,31,3100,pedestrian/bicycle,1019.322,975.683,0.923,-0.77
P1,32,3200,pedestrian/bicycle,1019.414,975.606,0.917,-0.786
P1,33,3300,pedestrian/bicycle,1019.505,975.527,0.909,-0.792
P1,34,3400,pedestrian/bicycle,1019.596,975.447,0.906,-0.794
P1,35,3500,pedestrian/bicycle,1019.687,975.368,0.911,-0.792
P1,36,3600,pedestrian/bicycle,1019.779,975.29,0.926,-0.773
P1,37,3700,pedestrian/bicycle,1019.873,975.215,0.953,-0.729
P1,38,3800,pedestrian/bicycle,1019.97,975.145,0.998,-0.657
P1,39,3900,pedestrian/bicycle,1020.073,975.085,1.064,-0.558
P1,40,4000,pedestrian/bicycle,1020.184,975.035,1.153,-0.437
P1,41,4100,pedestrian/bicycle,1020.305,974.998,1.261,-0.305
P1,42,4200,pedestrian/bicycle,1020.437,974.974,1.378,-0.178
P1,43,4300,pedestrian/bicycle,1020.58,974.961,1.491,-0.073
P1,44,4400,pedestrian/bicycle,1020.734,974.957,1.578,-0.013
P1,45,4500,pedestrian/bicycle,1020.894,974.955,1.631,-0.013
P1,46,4600,pedestrian/bicycle,1021.059,974.951,1.665,-0.07
P1,47,4700,pedestrian/bicycle,1021.227,974.94,1.683,-0.156
P1,48,4800,pedestrian/bicycle,1021.394,974.92,1.675,-0.245
P1,49,4900,pedestrian/bicycle,1021.561,974.891,1.654,-0.329
P1,50,5000,pedestrian/bicycle,1021.725,974.855,1.634,-0.404
P1,51,5100,pedestrian/bicycle,1021.888,974.811,1.616,-0.464
P1,52,5200,pedestrian/bicycle,1022.049,974.763,1.6,-0.506
P1,53,5300,pedestrian/bicycle,1022.208,974.711,1.589,-0.528
P1,54,5400,pedestrian/bicycle,1022.366,974.658,1.572,-0.524
P1,55,5500,pedestrian/bicycle,1022.522,974.607,1.55,-0.499
P1,56,5600,pedestrian/bicycle,1022.676,974.559,1.536,-0.465
P1,57,5700,pedestrian/bicycle,1022.83,974.514,1.528,-0.432
P1,58,5800,pedestrian/bicycle,1022.982,974.472,1.528,-0.404
P1,59,5900,pedestrian/bicycle,1023.136,974.433,1.541,-0.38
P1,60,6000,pedestrian/bicycle,1023.291,974.396,1.559,-0.356
P1,61,6100,pedestrian/bicycle,1023.448,974.362,1.578,-0.333
P1,62,6200,pedestrian/bicycle,1023.606,974.329,1.599,-0.318
P1,63,6300,pedestrian/bicycle,1023.767,974.298,1.61,-0.314
