track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,207,20700,pedestrian/bicycle,967.171,990.873,5.755,-1.807
P2,208,20800,pedestrian/bicycle,967.748,990.692,5.783,-1.816
P2,209,20900,pedestrian/bicycle,968.328,990.509,5.807,-1.83
P2,210,21000,pedestrian/bicycle,968.909,990.326,5.825,-1.85
P2,211,21100,pedestrian/bicycle,969.492,990.139,5.837,-1.878
P2,212,21200,pedestrian/bicycle,970.076,989.949,5.836,-1.918
P2,213,21300,pedestrian/bicycle,970.659,989.755,5.821,-1.971
P2,214,21400,pedestrian/bicycle,971.24,989.554,5.795,-2.04
P2,215,21500,pedestrian/bicycle,971.817,989.346,5.756,-2.128
P2,216,21600,pedestrian/bicycle,972.39,989.128,5.706,-2.237
P2,217,21700,pedestrian/bicycle,972.958,988.897,5.646,-2.369
P2,218,21800,pedestrian/bicycle,973.519,988.653,5.576,-2.523
P2,219,21900,pedestrian/bicycle,974.073,988.392,5.494,-2.695
P2,220,22000,pedestrian/bicycle,974.617,988.113,5.397,-2.879
P2,221,22100,pedestrian/bicycle,975.151,987.816,5.286,-3.073
P2,222,22200,pedestrian/bicycle,975.674,987.498,5.163,-3.272
P2,223,22300,pedestrian/bicycle,976.183,987.161,5.028,-3.47
P2,224,22400,pedestrian/bicycle,976.679,986.805,4.885,-3.661
P2,225,22500,pedestrian/bicycle,977.16,986.43,4.743,-3.839
P2,226,22600,pedestrian/bicycle,977.628,986.038,4.608,-4
P2,227,22700,pedestrian/bicycle,978.083,985.631,4.485,-4.144
P2,228,22800,pedestrian/bicycle,978.525,985.21,4.371,-4.271
P2,229,22900,pedestrian/bicycle,978.957,984.777,4.258,-4.381
P2,230,23000,pedestrian/bicycle,979.377,984.334,4.146,-4.481
P2,231,23100,pedestrian/bicycle,979.786,983.881,4.033,-4.576
P2,232,23200,pedestrian/bicycle,980.184,983.419,3.92,-4.669
P2,233,23300,pedestrian/bicycle,980.57,982.948,3.807,-4.755
P2,234,23400,pedestrian/bicycle,980.945,982.468,3.696,-4.836
P2,235,23500,pedestrian/bicycle,981.309,981.981,3.591,-4.914
P2,236,23600,pedestrian/bicycle,981.664,981.486,3.494,-4.988
P2,237,23700,pedestrian/bicycle,982.009,980.984,3.411,-5.052
P2,238,23800,pedestrian/bicycle,982.347,980.476,3.348,-5.099
P2,239,23900,pedestrian/bicycle,982.679,979.965,3.303,-5.118
P2,240,24000,pedestrian/bicycle,983.008,979.454,3.269,-5.106
P2,241,24100,pedestrian/bicycle,983.333,978.945,3.242,-5.066
P2,242,24200,pedestrian/bicycle,983.656,978.442,3.217,-5.008
P2,243,24300,pedestrian/bicycle,983.977,977.944,3.189,-4.945
P2,244,24400,pedestrian/bicycle,984.293,977.453,3.145,-4.886
P2,245,24500,pedestrian/bicycle,984.604,976.966,3.076,-4.839
P2,246,24600,pedestrian/bicycle,984.907,976.484,2.98,-4.81
P2,247,24700,pedestrian/bicycle,985.199,976.003,2.858,-4.8
P2,248,24800,pedestrian/bicycle,985.478,975.523,2.711,-4.802
P2,249,24900,pedestrian/bicycle,985.74,975.043,2.544,-4.813
P2,250,25000,pedestrian/bicycle,985.986,974.56,2.364,-4.828
P2,251,25100,pedestrian/bicycle,986.213,974.077,2.179,-4.843
P2,252,25200,pedestrian/bicycle,986.422,973.592,1.994,-4.856
P2,253,25300,pedestrian/bicycle,986.612,973.106,1.821,-4.867
P2,254,25400,pedestrian/bicycle,986.787,972.619,1.671,-4.875
P2,255,25500,pedestrian/bicycle,986.948,972.131,1.555,-4.881
P2,256,25600,pedestrian/bicycle,987.1,971.643,1.478,-4.872
P2,257,25700,pedestrian/bicycle,987.246,971.158,1.443,-4.842
P2,258,25800,pedestrian/bicycle,987.391,970.676,1.447,-4.793
P2,259,25900,pedestrian/bicycle,987.537,970.2,1.486,-4.725
P2,260,26000,pedestrian/bicycle,987.689,969.732,1.553,-4.639
P2,261,26100,pedestrian/bicycle,987.849,969.273,1.642,-4.535
P2,262,26200,pedestrian/bicycle,988.018,968.826,1.746,-4.415
P2,263,26300,pedestrian/bicycle,988.199,968.391,1.862,-4.285
P2,264,26400,pedestrian/bicycle,988.391,967.97,1.988,-4.139
P2,265,26500,pedestrian/bicycle,988.597,967.564,2.118,-3.971
P2,266,26600,pedestrian/bicycle,988.815,967.177,2.246,-3.775
P2,267,26700,pedestrian/bicycle,989.046,966.811,2.371,-3.55
P2,268,26800,pedestrian/bicycle,989.289,966.468,2.492,-3.3
P2,269,26900,pedestrian/bicycle,989.544,966.152,2.61,-3.03
P2,270,27000,pedestrian/bicycle,989.81,965.863,2.716,-2.741
P2,271,27100,pedestrian/bicycle,990.086,965.604,2.805,-2.433
P2,272,27200,pedestrian/bicycle,990.37,965.377,2.868,-2.106
P2,273,27300,pedestrian/bicycle,990.658,965.184,2.902,-1.758
P2,274,27400,pedestrian/bicycle,990.949,965.027,2.909,-1.392
P2,275,27500,pedestrian/bicycle,991.239,964.906,2.893,-1.015
P2,276,27600,pedestrian/bicycle,991.527,964.824,2.857,-0.633
P2,277,27700,pedestrian/bicycle,991.809,964.78,2.801,-0.251
P2,278,27800,pedestrian/bicycle,992.086,964.773,2.73,0.124
P2,279,27900,pedestrian/bicycle,992.355,964.804,2.642,0.484
P2,280,28000,pedestrian/bicycle,992.614,964.869,2.537,0.823
P2,281,28100,pedestrian/bicycle,992.861,964.967,2.414,1.133
P2,282,28200,pedestrian/bicycle,993.095,965.094,2.275,1.407
P2,283,28300,pedestrian/bicycle,993.316,965.246,2.127,1.644
P2,284,28400,pedestrian/bicycle,993.521,965.421,1.975,1.848
P2,285,28500,pedestrian/bicycle,993.711,965.615,1.824,2.027
