track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,500,50000,pedestrian/bicycle,969.84,986.278,3.603,-1.161
P1,501,50100,pedestrian/bicycle,970.199,986.164,3.568,-1.117
P1,502,50200,pedestrian/bicycle,970.554,986.054,3.529,-1.075
P1,503,50300,pedestrian/bicycle,970.905,985.949,3.496,-1.036
P1,504,50400,pedestrian/bicycle,971.253,985.847,3.47,-1.005
P1,505,50500,pedestrian/bicycle,971.599,985.747,3.453,-0.984
P1,506,50600,pedestrian/bicycle,971.944,985.649,3.441,-0.972
P1,507,50700,pedestrian/bicycle,972.287,985.552,3.424,-0.971
P1,508,50800,pedestrian/bicycle,972.628,985.455,3.402,-0.98
P1,509,50900,pedestrian/bicycle,972.967,985.356,3.376,-0.994
P1,510,51000,pedestrian/bicycle,973.303,985.256,3.343,-1.009
P1,511,51100,pedestrian/bicycle,973.636,985.154,3.305,-1.027
P1,512,51200,pedestrian/bicycle,973.964,985.051,3.265,-1.043
P1,513,51300,pedestrian/bicycle,974.289,984.946,3.226,-1.056
P1,514,51400,pedestrian/bicycle,974.61,984.84,3.194,-1.063
P1,515,51500,pedestrian/bicycle,974.928,984.733,3.171,-1.062
P1,516,51600,pedestrian/bicycle,975.244,984.628,3.156,-1.053
P1,517,51700,pedestrian/bicycle,975.56,984.523,3.151,-1.035
P1,518,51800,pedestrian/bicycle,975.875,984.421,3.158,-1.011
P1,519,51900,pedestrian/bicycle,976.192,984.321,3.178,-0.986
P1,520,52000,pedestrian/bicycle,976.511,984.224,3.212,-0.961
P1,521,52100,pedestrian/bicycle,976.835,984.129,3.257,-0.941
P1,522,52200,pedestrian/bicycle,977.163,984.035,3.31,-0.926
P1,523,52300,pedestrian/bicycle,977.497,983.943,3.37,-0.917
P1,524,52400,pedestrian/bicycle,977.838,983.852,3.435,-0.912
P1,525,52500,pedestrian/bicycle,978.184,983.76,3.497,-0.91
P1,526,52600,pedestrian/bicycle,978.537,983.669,3.55,-0.912
P1,527,52700,pedestrian/bicycle,978.894,983.578,3.595,-0.914
P1,528,52800,pedestrian/bicycle,979.255,983.487,3.635,-0.915
P1,529,52900,pedestrian/bicycle,979.62,983.395,3.668,-0.915
P1,530,53000,pedestrian/bicycle,979.988,983.304,3.69,-0.912
P1,531,53100,pedestrian/bicycle,980.358,983.213,3.703,-0.908
P1,532,53200,pedestrian/bicycle,980.728,983.122,3.707,-0.905
P1,533,53300,pedestrian/bicycle,981.099,983.032,3.703,-0.905
P1,534,53400,pedestrian/bicycle,981.468,982.941,3.69,-0.908
P1,535,53500,pedestrian/bicycle,981.837,982.85,3.675,-0.913
P1,536,53600,pedestrian/bicycle,982.203,982.759,3.661,-0.918
P1,537,53700,pedestrian/bicycle,982.569,982.666,3.648,-0.924
P1,538,53800,pedestrian/bicycle,982.933,982.574,3.639,-0.93
P1,539,53900,pedestrian/bicycle,983.297,982.48,3.634,-0.938
P1,540,54000,pedestrian/bicycle,983.66,982.386,3.632,-0.945
P1,541,54100,pedestrian/bicycle,984.023,982.291,3.633,-0.952
P1,542,54200,pedestrian/bicycle,984.387,982.196,3.637,-0.961
P1,543,54300,pedestrian/bicycle,984.751,982.099,3.645,-0.973
P1,544,54400,pedestrian/bicycle,985.116,982.001,3.653,-0.986
P1,545,54500,pedestrian/bicycle,985.482,981.902,3.66,-0.998
P1,546,54600,pedestrian/bicycle,985.848,981.801,3.666,-1.007
P1,547,54700,pedestrian/bicycle,986.215,981.7,3.671,-1.014
P1,548,54800,pedestrian/bicycle,986.582,981.599,3.681,-1.02
