track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1,100,pedestrian/bicycle,966.811,995.035,5.893,-1.847
P1,2,200,pedestrian/bicycle,967.404,994.847,5.982,-1.922
P1,3,300,pedestrian/bicycle,968.008,994.651,6.09,-2
P1,4,400,pedestrian/bicycle,968.623,994.447,6.213,-2.077
P1,5,500,pedestrian/bicycle,969.251,994.236,6.348,-2.147
P1,6,600,pedestrian/bicycle,969.893,994.018,6.487,-2.205
P1,7,700,pedestrian/bicycle,970.549,993.796,6.626,-2.247
P1,8,800,pedestrian/bicycle,971.218,993.569,6.76,-2.273
P1,9,900,pedestrian/bicycle,971.9,993.342,6.884,-2.281
P1,10,1000,pedestrian/bicycle,972.594,993.114,6.994,-2.273
P1,11,1100,pedestrian/bicycle,973.298,992.888,7.083,-2.253
P1,12,1200,pedestrian/bicycle,974.009,992.664,7.144,-2.22
P1,13,1300,pedestrian/bicycle,974.725,992.444,7.176,-2.176
P1,14,1400,pedestrian/bicycle,975.443,992.23,7.179,-2.121
P1,15,1500,pedestrian/bicycle,976.16,992.021,7.156,-2.059
P1,16,1600,pedestrian/bicycle,976.873,991.818,7.111,-1.993
P1,17,1700,pedestrian/bicycle,977.581,991.622,7.045,-1.924
P1,18,1800,pedestrian/bicycle,978.281,991.433,6.967,-1.858
P1,19,1900,pedestrian/bicycle,978.974,991.25,6.886,-1.798
P1,20,2000,pedestrian/bicycle,979.659,991.073,6.807,-1.746
P1,21,2100,pedestrian/bicycle,980.336,990.9,6.737,-1.705
P1,22,2200,pedestrian/bicycle,981.007,990.731,6.681,-1.674
P1,23,2300,pedestrian/bicycle,981.673,990.565,6.64,-1.652
P1,24,2400,pedestrian/bicycle,982.336,990.401,6.616,-1.64
P1,25,2500,pedestrian/bicycle,982.997,990.237,6.61,-1.639
P1,26,2600,pedestrian/bicycle,983.659,990.072,6.624,-1.649
P1,27,2700,pedestrian/bicycle,984.323,989.906,6.657,-1.67
P1,28,2800,pedestrian/bicycle,984.991,989.738,6.704,-1.702
P1,29,2900,pedestrian/bicycle,985.664,989.565,6.762,-1.742
P1,30,3000,pedestrian/bicycle,986.343,989.389,6.826,-1.784
P1,31,3100,pedestrian/bicycle,987.029,989.208,6.883,-1.828
P1,32,3200,pedestrian/bicycle,987.719,989.023,6.924,-1.874
P1,33,3300,pedestrian/bicycle,988.413,988.834,6.943,-1.92
P1,34,3400,pedestrian/bicycle,989.107,988.639,6.939,-1.969
P1,35,3500,pedestrian/bicycle,989.799,988.44,6.914,-2.023
P1,36,3600,pedestrian/bicycle,990.488,988.234,6.868,-2.081
P1,37,3700,pedestrian/bicycle,991.172,988.023,6.803,-2.144
P1,38,3800,pedestrian/bicycle,991.848,987.805,6.72,-2.213
P1,39,3900,pedestrian/bicycle,992.515,987.58,6.619,-2.284
P1,40,4000,pedestrian/bicycle,993.171,987.348,6.505,-2.355
P1,41,4100,pedestrian/bicycle,993.816,987.109,6.384,-2.424
P1,42,4200,pedestrian/bicycle,994.448,986.864,6.257,-2.49
P1,43,4300,pedestrian/bicycle,995.067,986.612,6.124,-2.553
P1,44,4400,pedestrian/bicycle,995.673,986.353,5.991,-2.616
P1,45,4500,pedestrian/bicycle,996.265,986.088,5.862,-2.686
P1,46,4600,pedestrian/bicycle,996.845,985.816,5.742,-2.764
