track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1423,142300,pedestrian/bicycle,935.078,998.048,4.304,-0.27
P1,1424,142400,pedestrian/bicycle,935.516,998.023,4.444,-0.229
P1,1425,142500,pedestrian/bicycle,935.967,998.001,4.586,-0.196
P1,1426,142600,pedestrian/bicycle,936.433,997.983,4.722,-0.178
P1,1427,142700,pedestrian/bicycle,936.911,997.965,4.845,-0.182
P1,1428,142800,pedestrian/bicycle,937.401,997.945,4.949,-0.211
P1,1429,142900,pedestrian/bicycle,937.9,997.921,5.032,-0.262
P1,1430,143000,pedestrian/bicycle,938.406,997.892,5.092,-0.325
P1,1431,143100,pedestrian/bicycle,938.917,997.856,5.131,-0.392
P1,1432,143200,pedestrian/bicycle,939.431,997.814,5.15,-0.46
P1,1433,143300,pedestrian/bicycle,939.946,997.764,5.154,-0.526
P1,1434,143400,pedestrian/bicycle,940.461,997.709,5.143,-0.586
P1,1435,143500,pedestrian/bicycle,940.974,997.647,5.12,-0.644
P1,1436,143600,pedestrian/bicycle,941.485,997.58,5.089,-0.703
P1,1437,143700,pedestrian/bicycle,941.992,997.506,5.056,-0.763
P1,1438,143800,pedestrian/bicycle,942.496,997.427,5.026,-0.826
P1,1439,143900,pedestrian/bicycle,942.998,997.341,5.005,-0.895
P1,1440,144000,pedestrian/bicycle,943.498,997.248,4.999,-0.969
P1,1441,144100,pedestrian/bicycle,943.999,997.147,5.015,-1.046
P1,1442,144200,pedestrian/bicycle,944.503,997.038,5.063,-1.126
P1,1443,144300,pedestrian/bicycle,945.014,996.922,5.158,-1.208
P1,1444,144400,pedestrian/bicycle,945.536,996.797,5.29,-1.288
P1,1445,144500,pedestrian/bicycle,946.071,996.665,5.411,-1.352
P1,1446,144600,pedestrian/bicycle,946.616,996.527,5.489,-1.396
P1,1447,144700,pedestrian/bicycle,947.167,996.386,5.534,-1.426
P1,1448,144800,pedestrian/bicycle,947.722,996.243,5.556,-1.446
P1,1449,144900,pedestrian/bicycle,948.278,996.098,5.565,-1.454
P1,1450,145000,pedestrian/bicycle,948.834,995.952,5.566,-1.452
P1,1451,145100,pedestrian/bicycle,949.391,995.808,5.565,-1.443
P1,1452,145200,pedestrian/bicycle,949.947,995.664,5.565,-1.43
P1,1453,145300,pedestrian/bicycle,950.504,995.522,5.564,-1.417
P1,1454,145400,pedestrian/bicycle,951.06,995.381,5.56,-1.405
P1,1455,145500,pedestrian/bicycle,951.616,995.241,5.555,-1.389
P1,1456,145600,pedestrian/bicycle,952.171,995.103,5.551,-1.372
P1,1457,145700,pedestrian/bicycle,952.726,994.967,5.55,-1.353
P1,1458,145800,pedestrian/bicycle,953.281,994.832,5.553,-1.332
P1,1459,145900,pedestrian/bicycle,953.837,994.7,5.559,-1.314
P1,1460,146000,pedestrian/bicycle,954.393,994.569,5.568,-1.302
P1,1461,146100,pedestrian/bicycle,954.95,994.439,5.579,-1.298
P1,1462,146200,pedestrian/bicycle,955.509,994.309,5.594,-1.3
P1,1463,146300,pedestrian/bicycle,956.07,994.179,5.614,-1.303
P1,1464,146400,pedestrian/bicycle,956.632,994.049,5.641,-1.306
P1,1465,146500,pedestrian/bicycle,957.198,993.918,5.674,-1.308
P1,1466,146600,pedestrian/bicycle,957.768,993.787,5.715,-1.313
P1,1467,146700,pedestrian/bicycle,958.341,993.655,5.76,-1.321
P1,1468,146800,pedestrian/bicycle,958.92,993.522,5.812,-1.337
P1,1469,146900,pedestrian/bicycle,959.504,993.387,5.877,-1.364
P1,1470,147000,pedestrian/bicycle,960.095,993.249,5.933,-1.394
P1,1471,147100,pedestrian/bicycle,960.69,993.109,5.965,-1.419
P1,1472,147200,pedestrian/bicycle,961.287,992.966,5.984,-1.439
P1,1473,147300,pedestrian/bicycle,961.886,992.821,5.991,-1.456
P1,1474,147400,pedestrian/bicycle,962.485,992.675,5.987,-1.47
P1,1475,147500,pedestrian/bicycle,963.083,992.527,5.972,-1.482
P1,1476,147600,pedestrian/bicycle,963.679,992.378,5.948,-1.495
P1,1477,147700,pedestrian/bicycle,964.272,992.228,5.914,-1.509
P1,1478,147800,pedestrian/bicycle,964.861,992.077,5.868,-1.521
P1,1479,147900,pedestrian/bicycle,965.445,991.924,5.815,-1.532
P1,1480,148000,pedestrian/bicycle,966.024,991.77,5.76,-1.543
P1,1481,148100,pedestrian/bicycle,966.597,991.616,5.704,-1.547
P1,1482,148200,pedestrian/bicycle,967.165,991.461,5.647,-1.54
P1,1483,148300,pedestrian/bicycle,967.727,991.308,5.592,-1.52
P1,1484,148400,pedestrian/bicycle,968.283,991.158,5.543,-1.489
P1,1485,148500,pedestrian/bicycle,968.836,991.011,5.505,-1.449
P1,1486,148600,pedestrian/bicycle,969.385,990.869,5.479,-1.399
P1,1487,148700,pedestrian/bicycle,969.932,990.731,5.466,-1.346
P1,1488,148800,pedestrian/bicycle,970.479,990.599,5.464,-1.297
P1,1489,148900,pedestrian/bicycle,971.025,990.472,5.47,-1.252
P1,1490,149000,pedestrian/bicycle,971.573,990.348,5.483,-1.214
P1,1491,149100,pedestrian/bicycle,972.122,990.228,5.507,-1.185
P1,1492,149200,pedestrian/bicycle,972.674,990.111,5.531,-1.166
P1,1493,149300,pedestrian/bicycle,973.228,989.995,5.544,-1.157
P1,1494,149400,pedestrian/bicycle,973.783,989.879,5.548,-1.159
P1,1495,149500,pedestrian/bicycle,974.337,989.762,5.547,-1.174
P1,1496,149600,pedestrian/bicycle,974.892,989.644,5.549,-1.197
P1,1497,149700,pedestrian/bicycle,975.447,989.523,5.554,-1.22
P1,1498,149800,pedestrian/bicycle,976.003,989.4,5.557,-1.241
P1,1499,149900,pedestrian/bicycle,976.558,989.275,5.553,-1.258
P1,1500,150000,pedestrian/bicycle,977.113,989.148,5.545,-1.276
P1,1501,150100,pedestrian/bicycle,977.667,989.02,5.538,-1.292
P1,1502,150200,pedestrian/bicycle,978.221,988.89,5.539,-1.306
P1,1503,150300,pedestrian/bicycle,978.776,988.759,5.546,-1.319
P1,1504,150400,pedestrian/bicycle,979.331,988.626,5.562,-1.329
P1,1505,150500,pedestrian/bicycle,979.888,988.493,5.584,-1.336
P1,1506,150600,pedestrian/bicycle,980.448,988.359,5.608,-1.342
P1,1507,150700,pedestrian/bicycle,981.01,988.225,5.631,-1.347
P1,1508,150800,pedestrian/bicycle,981.574,988.09,5.654,-1.349
P1,1509,150900,pedestrian/bicycle,982.141,987.955,5.676,-1.347
P1,1510,151000,pedestrian/bicycle,982.709,987.821,5.695,-1.342
P1,1511,151100,pedestrian/bicycle,983.279,987.687,5.708,-1.336
P1,1512,151200,pedestrian/bicycle,983.85,987.553,5.71,-1.33
P1,1513,151300,pedestrian/bicycle,984.42,987.421,5.695,-1.323
P1,1514,151400,pedestrian/bicycle,984.988,987.289,5.66,-1.313
P1,1515,151500,pedestrian/bicycle,985.552,987.158,5.608,-1.303
P1,1516,151600,pedestrian/bicycle,986.109,987.028,5.539,-1.297
P1,1517,151700,pedestrian/bicycle,986.659,986.898,5.461,-1.294
P1,1518,151800,pedestrian/bicycle,987.201,986.769,5.379,-1.296
P1,1519,151900,pedestrian/bicycle,987.735,986.639,5.302,-1.303
P1,1520,152000,pedestrian/bicycle,988.262,986.508,5.236,-1.315
P1,1521,152100,pedestrian/bicycle,988.783,986.376,5.195,-1.334
P1,1522,152200,pedestrian/bicycle,989.303,986.241,5.196,-1.364
P1,1523,152300,pedestrian/bicycle,989.824,986.102,5.234,-1.403
P1,1524,152400,pedestrian/bicycle,990.349,985.96,5.265,-1.436
P1,1525,152500,pedestrian/bicycle,990.876,985.816,5.271,-1.456
P1,1526,152600,pedestrian/bicycle,991.404,985.67,5.28,-1.47
P1,1527,152700,pedestrian/bicycle,991.933,985.522,5.301,-1.479
P1,1528,152800,pedestrian/bicycle,992.465,985.374,5.344,-1.487
P1,1529,152900,pedestrian/bicycle,993.003,985.224,5.42,-1.499
P1,1530,153000,pedestrian/bicycle,993.549,985.074,5.499,-1.509
P1,1531,153100,pedestrian/bicycle,994.103,984.923,5.571,-1.514
P1,1532,153200,pedestrian/bicycle,994.664,984.771,5.647,-1.519
P1,1533,153300,pedestrian/bicycle,995.231,984.619,5.696,-1.516
