track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,154,15400,pedestrian/bicycle,934.971,1002.559,3.617,-0.066
P1,155,15500,pedestrian/bicycle,935.335,1002.555,3.661,-0.013
P1,156,15600,pedestrian/bicycle,935.703,1002.556,3.707,0.044
P1,157,15700,pedestrian/bicycle,936.076,1002.564,3.755,0.106
P1,158,15800,pedestrian/bicycle,936.454,1002.578,3.807,0.176
P1,159,15900,pedestrian/bicycle,936.838,1002.6,3.859,0.253
P1,160,16000,pedestrian/bicycle,937.226,1002.629,3.912,0.338
P1,161,16100,pedestrian/bicycle,937.62,1002.668,3.962,0.431
P1,162,16200,pedestrian/bicycle,938.018,1002.716,4.007,0.533
P1,163,16300,pedestrian/bicycle,938.421,1002.774,4.049,0.64
P1,164,16400,pedestrian/bicycle,938.828,1002.844,4.09,0.748
P1,165,16500,pedestrian/bicycle,939.239,1002.924,4.128,0.855
P1,166,16600,pedestrian/bicycle,939.653,1003.014,4.156,0.958
P1,167,16700,pedestrian/bicycle,940.07,1003.115,4.171,1.059
P1,168,16800,pedestrian/bicycle,940.487,1003.226,4.176,1.16
P1,169,16900,pedestrian/bicycle,940.904,1003.347,4.175,1.262
P1,170,17000,pedestrian/bicycle,941.322,1003.479,4.169,1.366
P1,171,17100,pedestrian/bicycle,941.738,1003.621,4.161,1.471
P1,172,17200,pedestrian/bicycle,942.154,1003.773,4.153,1.574
P1,173,17300,pedestrian/bicycle,942.569,1003.935,4.148,1.678
P1,174,17400,pedestrian/bicycle,942.984,1004.108,4.146,1.778
P1,175,17500,pedestrian/bicycle,943.398,1004.291,4.147,1.874
P1,176,17600,pedestrian/bicycle,943.813,1004.483,4.151,1.962
P1,177,17700,pedestrian/bicycle,944.229,1004.683,4.16,2.037
P1,178,17800,pedestrian/bicycle,944.645,1004.889,4.17,2.095
P1,179,17900,pedestrian/bicycle,945.063,1005.1,4.183,2.133
P1,180,18000,pedestrian/bicycle,945.482,1005.315,4.197,2.149
P1,181,18100,pedestrian/bicycle,945.902,1005.529,4.206,2.145
P1,182,18200,pedestrian/bicycle,946.322,1005.743,4.201,2.12
P1,183,18300,pedestrian/bicycle,946.741,1005.952,4.181,2.077
P1,184,18400,pedestrian/bicycle,947.158,1006.157,4.147,2.017
P1,185,18500,pedestrian/bicycle,947.57,1006.355,4.099,1.94
P1,186,18600,pedestrian/bicycle,947.977,1006.545,4.043,1.854
P1,187,18700,pedestrian/bicycle,948.378,1006.726,3.984,1.765
P1,188,18800,pedestrian/bicycle,948.774,1006.897,3.926,1.674
P1,189,18900,pedestrian/bicycle,949.164,1007.06,3.879,1.584
P1,190,19000,pedestrian/bicycle,949.551,1007.215,3.862,1.507
P1,191,19100,pedestrian/bicycle,949.938,1007.363,3.876,1.449
P1,192,19200,pedestrian/bicycle,950.327,1007.505,3.894,1.403
P1,193,19300,pedestrian/bicycle,950.714,1007.643,3.857,1.351
P1,194,19400,pedestrian/bicycle,951.094,1007.775,3.746,1.29
P1,195,19500,pedestrian/bicycle,951.462,1007.901,3.607,1.23
P1,196,19600,pedestrian/bicycle,951.817,1008.022,3.49,1.183
P1,197,19700,pedestrian/bicycle,952.162,1008.139,3.421,1.156
P1,198,19800,pedestrian/bicycle,952.504,1008.254,3.4,1.148
P2,232,23200,pedestrian/bicycle,968.559,1006.693,4.473,-0.707
P2,233,23300,pedestrian/bicycle,969.005,1006.623,4.451,-0.697
P2,234,23400,pedestrian/bicycle,969.449,1006.554,4.431,-0.684
P2,235,23500,pedestrian/bicycle,969.891,1006.486,4.417,-0.665
P2,236,23600,pedestrian/bicycle,970.333,1006.421,4.411,-0.638
P2,237,23700,pedestrian/bicycle,970.774,1006.359,4.408,-0.601
P2,238,23800,pedestrian/bicycle,971.215,1006.302,4.408,-0.552
P2,239,23900,pedestrian/bicycle,971.656,1006.249,4.411,-0.491
P2,240,24000,pedestrian/bicycle,972.097,1006.204,4.415,-0.417
P2,241,24100,pedestrian/bicycle,972.538,1006.167,4.416,-0.333
P2,242,24200,pedestrian/bicycle,972.98,1006.138,4.417,-0.241
P2,243,24300,pedestrian/bicycle,973.422,1006.119,4.42,-0.141
P2,244,24400,pedestrian/bicycle,973.864,1006.11,4.427,-0.035
P2,245,24500,pedestrian/bicycle,974.308,1006.112,4.439,0.076
P2,246,24600,pedestrian/bicycle,974.752,1006.126,4.448,0.192
