track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,231,23100,pedestrian/bicycle,995.166,1014.496,0.68,0.226
P1,232,23200,pedestrian/bicycle,995.236,1014.518,0.722,0.213
P1,233,23300,pedestrian/bicycle,995.31,1014.538,0.759,0.204
P1,234,23400,pedestrian/bicycle,995.387,1014.559,0.79,0.203
P1,235,23500,pedestrian/bicycle,995.468,1014.579,0.817,0.203
P1,236,23600,pedestrian/bicycle,995.551,1014.599,0.846,0.199
P1,237,23700,pedestrian/bicycle,995.637,1014.618,0.887,0.185
P1,238,23800,pedestrian/bicycle,995.729,1014.635,0.947,0.154
P1,239,23900,pedestrian/bicycle,995.828,1014.648,1.024,0.106
P1,240,24000,pedestrian/bicycle,995.935,1014.656,1.114,0.044
P1,241,24100,pedestrian/bicycle,996.051,1014.657,1.207,-0.026
P1,242,24200,pedestrian/bicycle,996.176,1014.651,1.294,-0.094
P1,243,24300,pedestrian/bicycle,996.308,1014.639,1.362,-0.144
P1,244,24400,pedestrian/bicycle,996.447,1014.623,1.41,-0.172
P1,245,24500,pedestrian/bicycle,996.589,1014.606,1.424,-0.174
P1,246,24600,pedestrian/bicycle,996.73,1014.59,1.406,-0.148
P1,247,24700,pedestrian/bicycle,996.869,1014.577,1.367,-0.102
P1,248,24800,pedestrian/bicycle,997.003,1014.57,1.314,-0.045
P1,249,24900,pedestrian/bicycle,997.131,1014.568,1.251,0.016
P1,250,25000,pedestrian/bicycle,997.253,1014.573,1.181,0.079
P1,251,25100,pedestrian/bicycle,997.367,1014.584,1.105,0.141
P1,252,25200,pedestrian/bicycle,997.474,1014.601,1.026,0.204
P1,253,25300,pedestrian/bicycle,997.572,1014.625,0.945,0.269
P1,254,25400,pedestrian/bicycle,997.663,1014.655,0.863,0.334
P1,255,25500,pedestrian/bicycle,997.745,1014.691,0.785,0.393
P1,256,25600,pedestrian/bicycle,997.82,1014.733,0.72,0.445
P1,257,25700,pedestrian/bicycle,997.89,1014.78,0.671,0.49
P1,258,25800,pedestrian/bicycle,997.955,1014.831,0.641,0.531
P1,259,25900,pedestrian/bicycle,998.019,1014.886,0.626,0.571
P1,260,26000,pedestrian/bicycle,998.081,1014.945,0.621,0.611
P1,261,26100,pedestrian/bicycle,998.143,1015.008,0.619,0.651
P1,262,26200,pedestrian/bicycle,998.205,1015.075,0.614,0.693
P1,263,26300,pedestrian/bicycle,998.266,1015.147,0.605,0.735
P1,264,26400,pedestrian/bicycle,998.326,1015.222,0.595,0.777
P1,265,26500,pedestrian/bicycle,998.385,1015.302,0.588,0.813
P1,266,26600,pedestrian/bicycle,998.444,1015.384,0.586,0.839
P1,267,26700,pedestrian/bicycle,998.502,1015.469,0.587,0.857
P1,268,26800,pedestrian/bicycle,998.561,1015.555,0.588,0.869
P1,269,26900,pedestrian/bicycle,998.62,1015.643,0.591,0.881
P1,270,27000,pedestrian/bicycle,998.679,1015.732,0.601,0.896
P1,271,27100,pedestrian/bicycle,998.74,1015.822,0.62,0.915
P1,272,27200,pedestrian/bicycle,998.804,1015.915,0.645,0.937
P1,273,27300,pedestrian/bicycle,998.87,1016.01,0.671,0.966
P1,274,27400,pedestrian/bicycle,998.938,1016.109,0.696,1.003
P1,275,27500,pedestrian/bicycle,999.009,1016.211,0.718,1.045
P1,276,27600,pedestrian/bicycle,999.081,1016.317,0.734,1.082
P1,277,27700,pedestrian/bicycle,999.155,1016.427,0.75,1.109
P1,278,27800,pedestrian/bicycle,999.231,1016.538,0.766,1.11
P1,279,27900,pedestrian/bicycle,999.309,1016.647,0.784,1.08
P1,280,28000,pedestrian/bicycle,999.388,1016.753,0.802,1.03
P1,281,28100,pedestrian/bicycle,999.469,1016.853,0.823,0.976
P1,282,28200,pedestrian/bicycle,999.553,1016.948,0.848,0.928
P1,283,28300,pedestrian/bicycle,999.639,1017.039,0.875,0.886
P1,284,28400,pedestrian/bicycle,999.727,1017.126,0.894,0.855
P1,285,28500,pedestrian/bicycle,999.817,1017.21,0.902,0.83
P1,286,28600,pedestrian/bicycle,999.907,1017.292,0.9,0.803
P1,287,28700,pedestrian/bicycle,999.997,1017.371,0.887,0.779
P1,288,28800,pedestrian/bicycle,1000.084,1017.448,0.862,0.761
P1,289,28900,pedestrian/bicycle,1000.168,1017.523,0.824,0.747
P1,290,29000,pedestrian/bicycle,1000.249,1017.598,0.779,0.74
P1,291,29100,pedestrian/bicycle,1000.324,1017.672,0.732,0.743
P1,292,29200,pedestrian/bicycle,1000.395,1017.747,0.69,0.754
P1,293,29300,pedestrian/bicycle,1000.463,1017.823,0.664,0.76
P1,294,29400,pedestrian/bicycle,1000.529,1017.899,0.663,0.764
P1,295,29500,pedestrian/bicycle,1000.597,1017.976,0.697,0.774
P1,296,29600,pedestrian/bicycle,1000.67,1018.054,0.762,0.787
P1,297,29700,pedestrian/bicycle,1000.75,1018.133,0.843,0.806
P1,298,29800,pedestrian/bicycle,1000.838,1018.215,0.921,0.831
P1,299,29900,pedestrian/bicycle,1000.933,1018.299,0.97,0.851
P1,300,30000,pedestrian/bicycle,1001.031,1018.385,0.985,0.869
P1,301,30100,pedestrian/bicycle,1001.129,1018.473,0.978,0.886
P1,302,30200,pedestrian/bicycle,1001.226,1018.562,0.957,0.902
P1,303,30300,pedestrian/bicycle,1001.32,1018.654,0.926,0.92
P1,304,30400,pedestrian/bicycle,1001.411,1018.746,0.9,0.931
P1,305,30500,pedestrian/bicycle,1001.501,1018.839,0.888,0.932
P1,306,30600,pedestrian/bicycle,1001.59,1018.932,0.893,0.924
P1,307,30700,pedestrian/bicycle,1001.68,1019.024,0.917,0.904
P1,308,30800,pedestrian/bicycle,1001.774,1019.112,0.951,0.871
P1,309,30900,pedestrian/bicycle,1001.871,1019.197,0.995,0.826
P1,310,31000,pedestrian/bicycle,1001.973,1019.277,1.044,0.773
P1,311,31100,pedestrian/bicycle,1002.08,1019.351,1.094,0.715
P1,312,31200,pedestrian/bicycle,1002.191,1019.419,1.132,0.645
P1,313,31300,pedestrian/bicycle,1002.305,1019.48,1.156,0.562
P1,314,31400,pedestrian/bicycle,1002.421,1019.532,1.166,0.474
P1,315,31500,pedestrian/bicycle,1002.538,1019.575,1.159,0.401
P1,316,31600,pedestrian/bicycle,1002.652,1019.613,1.134,0.344
P1,317,31700,pedestrian/bicycle,1002.764,1019.645,1.096,0.303
P1,318,31800,pedestrian/bicycle,1002.871,1019.674,1.04,0.283
P1,319,31900,pedestrian/bicycle,1002.971,1019.703,0.967,0.282
P1,320,32000,pedestrian/bicycle,1003.064,1019.731,0.901,0.288
P1,321,32100,pedestrian/bicycle,1003.153,1019.76,0.866,0.295
P1,322,32200,pedestrian/bicycle,1003.239,1019.79,0.868,0.301
P1,323,32300,pedestrian/bicycle,1003.328,1019.821,0.91,0.31
P1,324,32400,pedestrian/bicycle,1003.423,1019.852,0.976,0.323
P1,325,32500,pedestrian/bicycle,1003.523,1019.886,1.032,0.356
P1,326,32600,pedestrian/bicycle,1003.628,1019.925,1.071,0.415
P1,327,32700,pedestrian/bicycle,1003.737,1019.97,1.103,0.49
P1,328,32800,pedestrian/bicycle,1003.849,1020.023,1.132,0.572
P1,329,32900,pedestrian/bicycle,1003.963,1020.084,1.161,0.652
P1,330,33000,pedestrian/bicycle,1004.081,1020.153,1.192,0.714
P1,331,33100,pedestrian/bicycle,1004.201,1020.226,1.218,0.752
P1,332,33200,pedestrian/bicycle,1004.323,1020.303,1.22,0.784
P1,333,33300,pedestrian/bicycle,1004.444,1020.383,1.193,0.818
P1,334,33400,pedestrian/bicycle,1004.561,1020.466,1.151,0.838
P1,335,33500,pedestrian/bicycle,1004.674,1020.549,1.11,0.84
P1,336,33600,pedestrian/bicycle,1004.783,1020.633,1.067,0.836
P1,337,33700,pedestrian/bicycle,1004.888,1020.717,1.024,0.831
P1,338,33800,pedestrian/bicycle,1004.988,1020.799,0.981,0.822
P1,339,33900,pedestrian/bicycle,1005.084,1020.881,0.936,0.812
P1,340,34000,pedestrian/bicycle,1005.176,1020.962,0.902,0.804
P1,341,34100,pedestrian/bicycle,1005.265,1021.042,0.88,0.793
P1,342,34200,pedestrian/bicycle,1005.352,1021.121,0.87,0.788
P1,343,34300,pedestrian/bicycle,1005.439,1021.2,0.876,0.789
P1,344,34400,pedestrian/bicycle,1005.528,1021.279,0.901,0.792
P1,345,34500,pedestrian/bicycle,1005.62,1021.359,0.939,0.803
P1,346,34600,pedestrian/bicycle,1005.717,1021.44,0.989,0.824
P1,347,34700,pedestrian/bicycle,1005.818,1021.523,1.046,0.842
P1,348,34800,pedestrian/bicycle,1005.926,1021.607,1.115,0.845
P1,349,34900,pedestrian/bicycle,1006.041,1021.691,1.185,0.835
P1,350,35000,pedestrian/bicycle,1006.163,1021.774,1.24,0.816
P1,351,35100,pedestrian/bicycle,1006.288,1021.855,1.272,0.794
P1,352,35200,pedestrian/bicycle,1006.416,1021.933,1.277,0.769
P1,353,35300,pedestrian/bicycle,1006.542,1022.008,1.253,0.746
P1,354,35400,pedestrian/bicycle,1006.665,1022.082,1.207,0.726
P1,355,35500,pedestrian/bicycle,1006.783,1022.153,1.154,0.702
P1,356,35600,pedestrian/bicycle,1006.896,1022.222,1.106,0.677
P1,357,35700,pedestrian/bicycle,1007.005,1022.289,1.067,0.657
P1,358,35800,pedestrian/bicycle,1007.11,1022.354,1.036,0.641
P1,359,35900,pedestrian/bicycle,1007.212,1022.418,1.008,0.629
P1,360,36000,pedestrian/bicycle,1007.312,1022.48,0.991,0.618
P1,361,36100,pedestrian/bicycle,1007.411,1022.541,0.989,0.606
P1,362,36200,pedestrian/bicycle,1007.51,1022.601,1,0.594
P1,363,36300,pedestrian/bicycle,1007.611,1022.66,1.017,0.584
P1,364,36400,pedestrian/bicycle,1007.714,1022.718,1.03,0.578
P1,365,36500,pedestrian/bicycle,1007.817,1022.776,1.038,0.576
P1,366,36600,pedestrian/bicycle,1007.921,1022.833,1.043,0.576
P1,367,36700,pedestrian/bicycle,1008.026,1022.891,1.053,0.573
P1,368,36800,pedestrian/bicycle,1008.132,1022.948,1.07,0.562
P1,369,36900,pedestrian/bicycle,1008.24,1023.003,1.089,0.549
P1,370,37000,pedestrian/bicycle,1008.35,1023.058,1.103,0.539
P1,371,37100,pedestrian/bicycle,1008.46,1023.111,1.105,0.535
P1,372,37200,pedestrian/bicycle,1008.57,1023.165,1.098,0.54
P1,373,37300,pedestrian/bicycle,1008.68,1023.22,1.099,0.555
P1,374,37400,pedestrian/bicycle,1008.791,1023.276,1.113,0.578
P1,375,37500,pedestrian/bicycle,1008.903,1023.336,1.138,0.61
P1,376,37600,pedestrian/bicycle,1009.019,1023.399,1.174,0.644
P1,377,37700,pedestrian/bicycle,1009.138,1023.465,1.209,0.676
P1,378,37800,pedestrian/bicycle,1009.26,1023.534,1.227,0.711
P1,379,37900,pedestrian/bicycle,1009.382,1023.606,1.224,0.742
P1,380,38000,pedestrian/bicycle,1009.504,1023.682,1.219,0.76
P1,381,38100,pedestrian/bicycle,1009.626,1023.758,1.22,0.763
P1,382,38200,pedestrian/bicycle,1009.748,1023.834,1.219,0.756
P1,383,38300,pedestrian/bicycle,1009.869,1023.909,1.208,0.745
P1,384,38400,pedestrian/bicycle,1009.99,1023.982,1.198,0.73
P1,385,38500,pedestrian/bicycle,1010.11,1024.055,1.202,0.714
