track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P3,671,67100,pedestrian/bicycle,964.791,984.005,4.841,0.344
P3,672,67200,pedestrian/bicycle,965.282,984.039,4.982,0.344
P3,673,67300,pedestrian/bicycle,965.787,984.074,5.118,0.346
P3,674,67400,pedestrian/bicycle,966.305,984.109,5.245,0.354
P3,675,67500,pedestrian/bicycle,966.835,984.145,5.355,0.368
P3,676,67600,pedestrian/bicycle,967.375,984.183,5.438,0.387
P3,677,67700,pedestrian/bicycle,967.921,984.222,5.49,0.408
P3,678,67800,pedestrian/bicycle,968.472,984.264,5.513,0.432
P3,679,67900,pedestrian/bicycle,969.023,984.309,5.512,0.457
P3,680,68000,pedestrian/bicycle,969.573,984.355,5.491,0.478
P3,681,68100,pedestrian/bicycle,970.12,984.404,5.453,0.494
P3,682,68200,pedestrian/bicycle,970.663,984.454,5.402,0.508
P3,683,68300,pedestrian/bicycle,971.2,984.505,5.338,0.515
P3,684,68400,pedestrian/bicycle,971.73,984.557,5.264,0.517
P3,685,68500,pedestrian/bicycle,972.253,984.608,5.187,0.512
P3,686,68600,pedestrian/bicycle,972.767,984.659,5.111,0.5
P3,687,68700,pedestrian/bicycle,973.275,984.708,5.038,0.485
P3,688,68800,pedestrian/bicycle,973.775,984.756,4.965,0.469
P3,689,68900,pedestrian/bicycle,974.268,984.802,4.895,0.456
P3,690,69000,pedestrian/bicycle,974.754,984.847,4.831,0.446
P3,691,69100,pedestrian/bicycle,975.235,984.891,4.773,0.44
P3,692,69200,pedestrian/bicycle,975.709,984.935,4.719,0.436
P3,693,69300,pedestrian/bicycle,976.178,984.979,4.668,0.432
P3,694,69400,pedestrian/bicycle,976.643,985.022,4.623,0.427
P3,695,69500,pedestrian/bicycle,977.103,985.064,4.576,0.419
P3,696,69600,pedestrian/bicycle,977.558,985.105,4.521,0.408
P3,697,69700,pedestrian/bicycle,978.007,985.146,4.462,0.397
P3,698,69800,pedestrian/bicycle,978.45,985.185,4.404,0.388
P3,699,69900,pedestrian/bicycle,978.888,985.223,4.34,0.382
P3,700,70000,pedestrian/bicycle,979.318,985.261,4.269,0.378
P3,701,70100,pedestrian/bicycle,979.741,985.299,4.191,0.376
P3,702,70200,pedestrian/bicycle,980.156,985.337,4.112,0.377
P3,703,70300,pedestrian/bicycle,980.563,985.374,4.031,0.379
P3,704,70400,pedestrian/bicycle,980.962,985.412,3.947,0.378
P3,705,70500,pedestrian/bicycle,981.353,985.45,3.859,0.375
P3,706,70600,pedestrian/bicycle,981.734,985.487,3.771,0.368
P3,707,70700,pedestrian/bicycle,982.107,985.523,3.689,0.357
P3,708,70800,pedestrian/bicycle,982.472,985.558,3.611,0.343
P3,709,70900,pedestrian/bicycle,982.83,985.592,3.539,0.326
P3,710,71000,pedestrian/bicycle,983.18,985.623,3.477,0.308
P3,711,71100,pedestrian/bicycle,983.526,985.653,3.428,0.289
P3,712,71200,pedestrian/bicycle,983.867,985.681,3.391,0.272
P3,713,71300,pedestrian/bicycle,984.204,985.708,3.363,0.253
P3,714,71400,pedestrian/bicycle,984.54,985.732,3.346,0.234
P3,715,71500,pedestrian/bicycle,984.874,985.754,3.339,0.212
P3,716,71600,pedestrian/bicycle,985.208,985.774,3.34,0.19
P3,717,71700,pedestrian/bicycle,985.542,985.792,3.345,0.168
P3,718,71800,pedestrian/bicycle,985.877,985.808,3.349,0.146
P3,719,71900,pedestrian/bicycle,986.212,985.821,3.347,0.124
P3,720,72000,pedestrian/bicycle,986.546,985.833,3.335,0.104
P3,721,72100,pedestrian/bicycle,986.878,985.842,3.315,0.084
P3,722,72200,pedestrian/bicycle,987.209,985.85,3.293,0.064
P3,723,72300,pedestrian/bicycle,987.537,985.855,3.265,0.046
P3,724,72400,pedestrian/bicycle,987.861,985.859,3.232,0.028
P3,725,72500,pedestrian/bicycle,988.183,985.861,3.195,0.011
P3,726,72600,pedestrian/bicycle,988.5,985.861,3.156,-0.004
P3,727,72700,pedestrian/bicycle,988.814,985.86,3.116,-0.013
P3,728,72800,pedestrian/bicycle,989.124,985.859,3.077,-0.016
P3,729,72900,pedestrian/bicycle,989.429,985.858,3.037,-0.009
P3,730,73000,pedestrian/bicycle,989.73,985.857,2.985,0.005
P3,731,73100,pedestrian/bicycle,990.026,985.859,2.918,0.023
P3,732,73200,pedestrian/bicycle,990.313,985.862,2.839,0.042
P3,733,73300,pedestrian/bicycle,990.593,985.867,2.751,0.061
P3,734,73400,pedestrian/bicycle,990.863,985.874,2.661,0.08
P3,735,73500,pedestrian/bicycle,991.125,985.883,2.573,0.098
P3,736,73600,pedestrian/bicycle,991.378,985.894,2.488,0.112
P3,737,73700,pedestrian/bicycle,991.623,985.905,2.401,0.12
P3,738,73800,pedestrian/bicycle,991.858,985.917,2.312,0.123
P3,739,73900,pedestrian/bicycle,992.085,985.93,2.224,0.126
P3,740,74000,pedestrian/bicycle,992.303,985.943,2.14,0.13
P3,741,74100,pedestrian/bicycle,992.514,985.956,2.065,0.137
P3,742,74200,pedestrian/bicycle,992.717,985.97,2,0.145
P3,743,74300,pedestrian/bicycle,992.914,985.985,1.94,0.154
P3,744,74400,pedestrian/bicycle,993.105,986.001,1.879,0.163
P3,745,74500,pedestrian/bicycle,993.289,986.018,1.813,0.17
P3,746,74600,pedestrian/bicycle,993.467,986.035,1.741,0.173
P3,747,74700,pedestrian/bicycle,993.637,986.052,1.658,0.173
P3,748,74800,pedestrian/bicycle,993.798,986.069,1.568,0.172
P3,749,74900,pedestrian/bicycle,993.95,986.086,1.476,0.169
P3,750,75000,pedestrian/bicycle,994.094,986.103,1.389,0.164
P3,751,75100,pedestrian/bicycle,994.229,986.119,1.312,0.157
P3,752,75200,pedestrian/bicycle,994.357,986.134,1.25,0.148
P3,753,75300,pedestrian/bicycle,994.48,986.148,1.206,0.135
P3,754,75400,pedestrian/bicycle,994.599,986.161,1.176,0.119
P3,755,75500,pedestrian/bicycle,994.715,986.172,1.15,0.098
P3,756,75600,pedestrian/bicycle,994.829,986.18,1.122,0.072
P3,757,75700,pedestrian/bicycle,994.939,986.186,1.09,0.043
P3,758,75800,pedestrian/bicycle,995.047,986.189,1.055,0.013
P3,759,75900,pedestrian/bicycle,995.15,986.189,1.019,-0.014
P3,760,76000,pedestrian/bicycle,995.25,986.186,0.983,-0.034
P3,761,76100,pedestrian/bicycle,995.347,986.182,0.946,-0.049
P3,762,76200,pedestrian/bicycle,995.439,986.177,0.906,-0.062
P3,763,76300,pedestrian/bicycle,995.528,986.17,0.861,-0.072
P3,764,76400,pedestrian/bicycle,995.611,986.162,0.812,-0.081
P3,765,76500,pedestrian/bicycle,995.69,986.154,0.765,-0.089
P3,766,76600,pedestrian/bicycle,995.764,986.145,0.719,-0.097
P3,767,76700,pedestrian/bicycle,995.834,986.135,0.679,-0.102
P3,768,76800,pedestrian/bicycle,995.901,986.124,0.645,-0.104
P3,769,76900,pedestrian/bicycle,995.964,986.114,0.617,-0.102
P3,770,77000,pedestrian/bicycle,996.024,986.104,0.595,-0.096
P3,771,77100,pedestrian/bicycle,996.083,986.095,0.581,-0.089
P3,772,77200,pedestrian/bicycle,996.141,986.087,0.575,-0.079
P3,773,77300,pedestrian/bicycle,996.199,986.079,0.577,-0.066
P3,774,77400,pedestrian/bicycle,996.256,986.074,0.579,-0.049
P3,775,77500,pedestrian/bicycle,996.314,986.069,0.577,-0.031
P3,776,77600,pedestrian/bicycle,996.371,986.067,0.564,-0.013
P3,777,77700,pedestrian/bicycle,996.426,986.067,0.539,0.006
P3,778,77800,pedestrian/bicycle,996.478,986.068,0.503,0.022
P3,779,77900,pedestrian/bicycle,996.527,986.071,0.462,0.034
P3,780,78000,pedestrian/bicycle,996.571,986.075,0.419,0.042
P3,781,78100,pedestrian/bicycle,996.61,986.079,0.369,0.046
P3,782,78200,pedestrian/bicycle,996.644,986.084,0.313,0.047
P3,783,78300,pedestrian/bicycle,996.673,986.089,0.251,0.045
P3,784,78400,pedestrian/bicycle,996.694,986.093,0.187,0.04
P3,785,78500,pedestrian/bicycle,996.71,986.096,0.128,0.032
P3,786,78600,pedestrian/bicycle,996.721,986.099,0.084,0.022
P3,787,78700,pedestrian/bicycle,996.728,986.101,0.056,0.008
P3,788,78800,pedestrian/bicycle,996.733,986.101,0.049,-0.005
P3,789,78900,pedestrian/bicycle,996.739,986.1,0.071,-0.017
P3,790,79000,pedestrian/bicycle,996.749,986.097,0.123,-0.028
P3,791,79100,pedestrian/bicycle,996.765,986.094,0.206,-0.037
P3,792,79200,pedestrian/bicycle,996.792,986.09,0.329,-0.044
P3,793,79300,pedestrian/bicycle,996.833,986.085,0.501,-0.048
P3,794,79400,pedestrian/bicycle,996.895,986.081,0.726,-0.045
P3,795,79500,pedestrian/bicycle,996.981,986.077,1.001,-0.035
P3,796,79600,pedestrian/bicycle,997.097,986.074,1.316,-0.019
P3,797,79700,pedestrian/bicycle,997.246,986.073,1.658,0
P3,798,79800,pedestrian/bicycle,997.429,986.074,2.016,0.017
P3,799,79900,pedestrian/bicycle,997.649,986.077,2.382,0.032
P3,800,80000,pedestrian/bicycle,997.906,986.08,2.753,0.047
P3,801,80100,pedestrian/bicycle,998.2,986.086,3.127,0.059
P3,802,80200,pedestrian/bicycle,998.531,986.092,3.499,0.064
P3,803,80300,pedestrian/bicycle,998.9,986.098,3.865,0.062
P3,804,80400,pedestrian/bicycle,999.304,986.104,4.214,0.049
P3,805,80500,pedestrian/bicycle,999.741,986.107,4.542,0.022
P3,806,80600,pedestrian/bicycle,1000.21,986.107,4.842,-0.02
P3,807,80700,pedestrian/bicycle,1000.708,986.103,5.115,-0.078
P3,808,80800,pedestrian/bicycle,1001.232,986.091,5.363,-0.143
P3,809,80900,pedestrian/bicycle,1001.78,986.074,5.588,-0.214
P3,810,81000,pedestrian/bicycle,1002.349,986.048,5.79,-0.289
P3,811,81100,pedestrian/bicycle,1002.937,986.016,5.972,-0.363
P3,812,81200,pedestrian/bicycle,1003.543,985.976,6.142,-0.433
P3,813,81300,pedestrian/bicycle,1004.165,985.93,6.302,-0.496
P3,814,81400,pedestrian/bicycle,1004.802,985.877,6.447,-0.55
P3,815,81500,pedestrian/bicycle,1005.454,985.82,6.584,-0.589
P3,816,81600,pedestrian/bicycle,1006.119,985.761,6.72,-0.606
