track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,843,84300,pedestrian/bicycle,995.655,1012.665,1.978,1.823
P1,844,84400,pedestrian/bicycle,995.854,1012.848,1.992,1.847
P1,845,84500,pedestrian/bicycle,996.054,1013.034,2.009,1.87
P1,846,84600,pedestrian/bicycle,996.256,1013.222,2.029,1.884
P1,847,84700,pedestrian/bicycle,996.46,1013.41,2.053,1.887
P1,848,84800,pedestrian/bicycle,996.666,1013.598,2.08,1.878
P1,849,84900,pedestrian/bicycle,996.876,1013.785,2.11,1.858
P1,850,85000,pedestrian/bicycle,997.089,1013.969,2.144,1.825
P1,851,85100,pedestrian/bicycle,997.305,1014.15,2.185,1.785
P1,852,85200,pedestrian/bicycle,997.526,1014.326,2.24,1.744
P1,853,85300,pedestrian/bicycle,997.754,1014.499,2.311,1.706
P1,854,85400,pedestrian/bicycle,997.989,1014.668,2.396,1.676
P1,855,85500,pedestrian/bicycle,998.233,1014.834,2.489,1.654
P1,856,85600,pedestrian/bicycle,998.487,1014.999,2.592,1.642
P1,857,85700,pedestrian/bicycle,998.752,1015.163,2.706,1.642
P1,858,85800,pedestrian/bicycle,999.029,1015.328,2.834,1.655
P1,859,85900,pedestrian/bicycle,999.32,1015.495,2.975,1.678
P1,860,86000,pedestrian/bicycle,999.625,1015.664,3.13,1.715
P1,861,86100,pedestrian/bicycle,999.946,1015.838,3.281,1.759
P1,862,86200,pedestrian/bicycle,1000.279,1016.016,3.385,1.793
P1,863,86300,pedestrian/bicycle,1000.618,1016.196,3.401,1.808
P1,864,86400,pedestrian/bicycle,1000.953,1016.377,3.294,1.813
P1,865,86500,pedestrian/bicycle,1001.269,1016.559,3.019,1.821
P1,866,86600,pedestrian/bicycle,1001.55,1016.741,2.603,1.835
P1,867,86700,pedestrian/bicycle,1001.787,1016.926,2.141,1.855
P1,868,86800,pedestrian/bicycle,1001.979,1017.112,1.701,1.875
P1,869,86900,pedestrian/bicycle,1002.13,1017.3,1.326,1.883
P1,870,87000,pedestrian/bicycle,1002.251,1017.488,1.086,1.868
P1,871,87100,pedestrian/bicycle,1002.355,1017.673,1,1.832
P1,872,87200,pedestrian/bicycle,1002.456,1017.854,1.015,1.783
