track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P1,1,100,pedestrian/bicycle,992.705,986.94,1.571,0.13
P1,2,200,pedestrian/bicycle,992.866,986.954,1.648,0.138
P1,3,300,pedestrian/bicycle,993.035,986.968,1.73,0.144
P1,4,400,pedestrian/bicycle,993.213,986.982,1.821,0.146
P1,5,500,pedestrian/bicycle,993.4,986.996,1.926,0.139
P1,6,600,pedestrian/bicycle,993.599,987.01,2.044,0.123
P1,7,700,pedestrian/bicycle,993.809,987.021,2.174,0.097
P1,8,800,pedestrian/bicycle,994.033,987.029,2.3,0.063
P1,9,900,pedestrian/bicycle,994.267,987.033,2.382,0.026
P1,10,1000,pedestrian/bicycle,994.507,987.034,2.416,-0.012
P1,11,1100,pedestrian/bicycle,994.749,987.031,2.423,-0.049
P1,12,1200,pedestrian/bicycle,994.991,987.024,2.413,-0.085
P1,13,1300,pedestrian/bicycle,995.231,987.014,2.387,-0.119
P1,14,1400,pedestrian/bicycle,995.467,987,2.339,-0.149
P1,15,1500,pedestrian/bicycle,995.698,986.984,2.276,-0.174
P1,16,1600,pedestrian/bicycle,995.922,986.966,2.212,-0.194
P1,17,1700,pedestrian/bicycle,996.141,986.946,2.162,-0.209
P1,18,1800,pedestrian/bicycle,996.355,986.924,2.127,-0.221
P1,19,1900,pedestrian/bicycle,996.567,986.902,2.097,-0.231
P1,20,2000,pedestrian/bicycle,996.775,986.878,2.064,-0.241
P1,21,2100,pedestrian/bicycle,996.979,986.853,2.023,-0.254
P1,22,2200,pedestrian/bicycle,997.179,986.827,1.971,-0.268
P1,23,2300,pedestrian/bicycle,997.373,986.8,1.908,-0.28
P1,24,2400,pedestrian/bicycle,997.56,986.771,1.836,-0.291
P1,25,2500,pedestrian/bicycle,997.74,986.742,1.759,-0.296
P1,26,2600,pedestrian/bicycle,997.911,986.712,1.678,-0.296
P1,27,2700,pedestrian/bicycle,998.075,986.683,1.601,-0.294
P1,28,2800,pedestrian/bicycle,998.232,986.654,1.534,-0.292
P1,29,2900,pedestrian/bicycle,998.383,986.624,1.482,-0.292
P1,30,3000,pedestrian/bicycle,998.529,986.595,1.444,-0.293
P1,31,3100,pedestrian/bicycle,998.672,986.566,1.415,-0.298
P1,32,3200,pedestrian/bicycle,998.812,986.535,1.391,-0.306
P1,33,3300,pedestrian/bicycle,998.95,986.504,1.366,-0.313
P1,34,3400,pedestrian/bicycle,999.085,986.473,1.337,-0.318
P1,35,3500,pedestrian/bicycle,999.218,986.441,1.306,-0.319
P1,36,3600,pedestrian/bicycle,999.347,986.409,1.276,-0.317
